record_id,timestamp,plant,production_line,machine_id,electricity_kWh,gas_m3,compressed_air_m3,water_liters,steam_kg,peak_demand_kW,power_factor,reactive_power_kVAR,carbon_kg_CO2e,energy_intensity_kWh_unit,tariff_rate_USD_kWh,energy_cost_USD,shift,operating_mode
ENG-009135,2025-01-15 14:00:24,Plant-C,LINE-7,MCH-013,165.249,17.744,30.8,416.8,220.42,302.4,0.9895,24.82,57.487,0.6558,0.13,7.89,Afternoon,Production
ENG-009136,2025-01-15 15:00:21,Plant-A,LINE-8,MCH-046,64.697,12.296,128.87,505.6,210.14,189.22,0.9087,40.93,85.553,1.2484,0.13,14.73,Afternoon,Standby
ENG-009137,2025-01-15 16:00:11,Plant-B,LINE-4,MCH-031,121.922,16.627,107.52,297.8,156.92,247.84,0.9761,50.1,75.345,1.1397,0.16,13.41,Afternoon,Idle
ENG-009138,2025-01-15 17:00:19,Plant-B,LINE-9,MCH-040,83.492,11.523,77.2,593.4,49.61,188.72,0.9495,37.65,43.861,0.7237,0.08,14.33,Morning,Maintenance
ENG-009139,2025-01-15 18:00:11,Plant-A,LINE-8,MCH-034,76.015,15.601,92.46,711.7,309.18,176.51,0.9417,29.56,88.317,1.037,0.1,16.97,Afternoon,Production
ENG-009140,2025-01-15 19:00:30,Plant-B,LINE-3,MCH-036,140.767,12.616,75.84,429.5,250.57,236.56,0.8364,14.71,71.003,0.7245,0.08,17.02,Morning,Production
ENG-009141,2025-01-15 20:00:09,Plant-C,LINE-9,MCH-023,163.031,10.905,84.37,449.2,219.11,231.84,0.9814,50.53,76.931,0.8888,0.13,9.61,Morning,Idle
ENG-009142,2025-01-15 21:00:15,Plant-A,LINE-8,MCH-002,151.425,19.512,112.47,476.5,244.1,216.93,1.0,18.21,51.169,1.1712,0.13,7.46,Morning,Production
ENG-009143,2025-01-15 22:00:13,Plant-C,LINE-10,MCH-010,130.489,7.071,78.28,565.9,191.13,183.68,0.8818,32.0,83.046,0.9482,0.1,13.86,Morning,Production
ENG-009144,2025-01-15 23:00:02,Plant-C,LINE-1,MCH-031,71.721,14.953,74.13,571.2,271.21,133.8,1.0,34.87,31.438,0.8337,0.08,21.81,Night,Standby
ENG-009145,2025-01-16 00:00:13,Plant-A,LINE-1,MCH-039,90.332,15.627,67.21,358.8,238.18,148.86,1.0,26.34,103.319,0.7417,0.13,15.11,Afternoon,Production
ENG-009146,2025-01-16 01:00:17,Plant-A,LINE-6,MCH-042,106.601,29.147,79.75,266.2,229.06,287.88,0.9676,34.74,49.293,0.8784,0.08,22.67,Night,Production
ENG-009147,2025-01-16 02:00:24,Plant-A,LINE-3,MCH-014,178.323,14.475,48.48,551.6,275.82,170.81,0.9189,43.29,39.775,1.1554,0.1,14.55,Morning,Maintenance
ENG-009148,2025-01-16 03:00:01,Plant-C,LINE-9,MCH-041,72.916,10.08,98.99,666.3,235.99,151.43,0.9286,38.46,66.36,0.7438,0.08,12.97,Afternoon,Idle
ENG-009149,2025-01-16 04:00:23,Plant-C,LINE-7,MCH-035,119.062,18.124,88.34,407.7,176.03,164.9,0.8435,45.33,62.411,0.5183,0.08,10.9,Afternoon,Idle
ENG-009150,2025-01-16 05:00:20,Plant-A,LINE-4,MCH-026,139.552,7.731,64.23,775.8,204.37,111.02,0.8838,20.8,36.787,0.3166,0.1,20.39,Morning,Idle
ENG-009151,2025-01-16 06:00:12,Plant-C,LINE-2,MCH-019,122.318,10.42,73.91,386.2,170.1,188.07,0.9355,40.86,46.466,0.7146,0.16,25.9,Night,Maintenance
ENG-009152,2025-01-16 07:00:16,Plant-B,LINE-7,MCH-022,110.669,11.811,107.63,521.8,167.27,192.65,0.9345,26.23,57.869,0.7224,0.1,19.2,Night,Idle
ENG-009153,2025-01-16 08:00:01,Plant-B,LINE-9,MCH-021,176.79,15.864,119.24,452.1,257.7,172.15,0.9613,44.89,72.362,0.8018,0.13,22.03,Afternoon,Production
ENG-009154,2025-01-16 09:00:30,Plant-A,LINE-8,MCH-016,80.871,6.325,70.97,569.7,213.11,242.87,0.9351,13.52,51.086,0.6634,0.08,15.6,Afternoon,Production
ENG-009155,2025-01-16 10:00:07,Plant-B,LINE-1,MCH-005,92.708,13.766,93.15,639.4,162.96,199.23,0.9582,25.85,62.002,0.6351,0.08,8.65,Afternoon,Idle
ENG-009156,2025-01-16 11:00:01,Plant-C,LINE-1,MCH-023,169.074,14.529,59.59,636.4,256.66,165.96,0.9618,32.99,64.334,1.0921,0.08,13.65,Night,Production
ENG-009157,2025-01-16 12:00:09,Plant-B,LINE-9,MCH-027,126.297,13.989,97.08,353.8,119.4,251.94,0.9417,10.46,102.425,1.0767,0.16,9.7,Night,Standby
ENG-009158,2025-01-16 13:00:23,Plant-A,LINE-10,MCH-036,152.064,18.982,75.96,448.7,268.51,180.98,0.8835,43.14,62.093,0.6496,0.16,18.61,Afternoon,Production
ENG-009159,2025-01-16 14:00:30,Plant-A,LINE-1,MCH-042,103.716,14.995,104.05,408.1,306.27,162.75,0.9468,30.9,38.902,0.8138,0.08,11.04,Morning,Idle
ENG-009160,2025-01-16 15:00:27,Plant-A,LINE-6,MCH-042,141.404,13.532,54.38,336.1,107.86,203.4,0.8974,38.07,68.75,0.9247,0.16,11.07,Afternoon,Standby
ENG-009161,2025-01-16 16:00:00,Plant-A,LINE-1,MCH-027,80.049,7.586,100.06,461.8,218.63,249.73,0.9464,16.68,75.369,0.931,0.1,11.23,Night,Production
ENG-009162,2025-01-16 17:00:00,Plant-C,LINE-1,MCH-008,156.126,14.238,39.46,508.0,221.74,198.32,0.8851,18.71,71.897,0.9417,0.1,11.76,Afternoon,Production
ENG-009163,2025-01-16 18:00:27,Plant-A,LINE-6,MCH-017,97.09,16.596,58.83,720.7,176.57,212.78,0.8759,20.0,65.712,1.0232,0.08,22.66,Night,Production
ENG-009164,2025-01-16 19:00:10,Plant-B,LINE-6,MCH-016,104.771,19.921,73.43,682.0,291.34,96.71,0.9652,44.52,74.323,0.6561,0.16,14.68,Night,Standby
ENG-009165,2025-01-16 20:00:21,Plant-B,LINE-9,MCH-007,139.437,3.241,88.11,496.5,117.58,71.76,0.9853,25.37,64.842,1.1611,0.1,15.86,Morning,Standby
ENG-009166,2025-01-16 21:00:22,Plant-A,LINE-8,MCH-007,117.78,13.385,91.89,499.5,236.96,52.85,0.9247,23.75,67.306,0.9899,0.16,15.66,Afternoon,Idle
ENG-009167,2025-01-16 22:00:08,Plant-B,LINE-8,MCH-017,128.825,16.863,81.77,618.7,194.57,176.02,0.9517,27.48,86.241,0.6409,0.1,13.66,Morning,Maintenance
ENG-009168,2025-01-16 23:00:27,Plant-B,LINE-2,MCH-015,114.52,20.806,78.11,721.5,236.11,176.19,0.9652,36.09,68.969,1.092,0.1,19.47,Night,Maintenance
ENG-009169,2025-01-17 00:00:13,Plant-B,LINE-8,MCH-028,87.649,4.858,86.92,414.8,99.82,149.01,0.8764,35.82,67.31,0.8525,0.1,10.69,Morning,Production
ENG-009170,2025-01-17 01:00:16,Plant-C,LINE-10,MCH-031,48.592,13.132,78.13,621.7,181.23,276.03,0.9138,37.9,49.92,0.8315,0.08,11.69,Morning,Production
ENG-009171,2025-01-17 02:00:00,Plant-B,LINE-5,MCH-028,167.453,15.931,94.64,562.2,77.35,90.09,0.9089,34.34,56.867,0.8281,0.16,21.96,Morning,Production
ENG-009172,2025-01-17 03:00:02,Plant-A,LINE-1,MCH-046,92.331,21.756,36.65,640.2,206.17,179.97,0.9981,30.88,52.422,0.6252,0.1,15.4,Afternoon,Idle
ENG-009173,2025-01-17 04:00:25,Plant-C,LINE-1,MCH-023,93.882,9.229,98.96,479.7,270.75,163.33,0.9243,17.03,49.726,1.1912,0.13,10.91,Night,Production
ENG-009174,2025-01-17 05:00:22,Plant-B,LINE-5,MCH-001,149.803,15.368,91.97,553.4,137.22,150.31,0.9301,40.82,58.171,0.9028,0.13,14.75,Night,Production
ENG-009175,2025-01-17 06:00:24,Plant-A,LINE-3,MCH-015,82.165,13.731,79.3,528.4,177.51,234.2,0.9417,52.96,71.052,0.6601,0.1,9.99,Night,Idle
ENG-009176,2025-01-17 07:00:06,Plant-C,LINE-7,MCH-017,161.464,22.207,138.98,680.8,205.58,137.95,0.8935,33.82,53.339,1.0493,0.16,13.93,Night,Production
ENG-009177,2025-01-17 08:00:03,Plant-A,LINE-10,MCH-009,121.374,3.537,119.25,457.9,183.46,225.47,0.8802,34.49,64.476,1.0303,0.08,9.66,Morning,Idle
ENG-009178,2025-01-17 09:00:26,Plant-B,LINE-8,MCH-012,106.649,21.389,102.01,512.7,86.45,123.84,0.9382,27.52,46.748,1.0622,0.08,6.85,Night,Standby
ENG-009179,2025-01-17 10:00:27,Plant-C,LINE-5,MCH-048,99.157,10.744,104.55,500.0,271.17,203.13,0.843,3.37,83.337,0.5399,0.08,7.86,Afternoon,Standby
ENG-009180,2025-01-17 11:00:28,Plant-B,LINE-4,MCH-027,85.77,16.82,64.82,166.8,147.35,255.16,0.9435,25.6,67.079,0.7993,0.1,10.22,Night,Production
ENG-009181,2025-01-17 12:00:08,Plant-A,LINE-10,MCH-036,101.929,6.597,82.09,749.2,185.1,266.45,0.9685,43.37,73.826,1.2411,0.08,17.79,Afternoon,Production
ENG-009182,2025-01-17 13:00:06,Plant-C,LINE-6,MCH-014,122.669,6.872,67.79,835.0,244.46,131.01,0.9268,24.57,43.278,1.2161,0.08,11.33,Morning,Production
ENG-009183,2025-01-17 14:00:29,Plant-C,LINE-2,MCH-039,82.842,13.379,52.21,403.9,283.92,185.06,0.9402,28.43,86.474,0.8755,0.1,11.64,Night,Production
ENG-009184,2025-01-17 15:00:07,Plant-A,LINE-6,MCH-038,82.477,12.138,85.63,424.2,161.78,141.09,0.9654,29.83,57.1,0.8006,0.1,10.24,Afternoon,Production
ENG-009185,2025-01-17 16:00:13,Plant-A,LINE-6,MCH-037,135.173,17.809,84.09,351.2,219.05,217.01,0.9965,27.06,56.273,0.9346,0.1,9.12,Morning,Production
ENG-009186,2025-01-17 17:00:00,Plant-A,LINE-8,MCH-003,162.51,11.5,52.15,858.5,165.35,202.18,0.8454,26.05,59.551,1.0089,0.1,9.77,Afternoon,Production
ENG-009187,2025-01-17 18:00:29,Plant-B,LINE-5,MCH-028,95.183,18.944,62.9,384.4,232.97,164.65,0.8457,25.94,75.151,0.7878,0.08,11.83,Afternoon,Maintenance
ENG-009188,2025-01-17 19:00:11,Plant-A,LINE-2,MCH-036,80.274,17.333,113.78,470.2,150.93,162.6,0.9028,41.48,47.602,1.0132,0.13,13.74,Afternoon,Idle
ENG-009189,2025-01-17 20:00:15,Plant-C,LINE-5,MCH-010,115.111,21.931,72.42,987.8,235.44,200.77,0.9374,8.21,49.94,0.7323,0.16,7.95,Afternoon,Production
ENG-009190,2025-01-17 21:00:08,Plant-C,LINE-6,MCH-039,89.515,15.489,88.15,424.9,191.68,50.0,0.8789,35.29,61.483,0.5763,0.08,8.34,Night,Production
ENG-009191,2025-01-17 22:00:06,Plant-C,LINE-2,MCH-025,139.512,10.218,99.89,216.0,249.13,265.03,0.847,24.53,52.058,0.6055,0.13,17.17,Afternoon,Production
ENG-009192,2025-01-17 23:00:05,Plant-B,LINE-9,MCH-049,74.547,18.465,98.43,270.8,207.76,159.48,0.9114,19.69,72.891,1.1699,0.16,8.82,Morning,Production
ENG-009193,2025-01-18 00:00:03,Plant-B,LINE-1,MCH-007,123.572,15.507,62.65,672.6,186.32,189.54,0.8879,34.98,60.032,0.6534,0.13,23.01,Morning,Production
ENG-009194,2025-01-18 01:00:23,Plant-B,LINE-10,MCH-036,159.113,15.478,54.86,547.0,240.02,197.74,0.829,31.25,52.001,1.0433,0.1,13.46,Morning,Production
ENG-009195,2025-01-18 02:00:28,Plant-C,LINE-6,MCH-022,152.968,10.302,105.9,599.1,252.25,251.29,0.8619,28.64,15.189,1.1349,0.08,7.04,Afternoon,Production
ENG-009196,2025-01-18 03:00:03,Plant-A,LINE-7,MCH-033,78.08,14.168,69.0,395.9,39.0,243.41,0.8852,35.8,51.057,0.9809,0.16,14.93,Afternoon,Production
ENG-009197,2025-01-18 04:00:03,Plant-C,LINE-10,MCH-030,91.735,15.154,113.39,318.8,161.28,200.41,0.9223,30.34,54.446,1.0975,0.13,13.99,Morning,Production
ENG-009198,2025-01-18 05:00:29,Plant-A,LINE-10,MCH-008,74.373,12.667,73.86,459.0,224.69,183.22,0.8877,15.87,31.555,0.8797,0.08,14.28,Night,Production
ENG-009199,2025-01-18 06:00:11,Plant-C,LINE-1,MCH-047,138.998,6.608,97.93,407.6,171.51,175.4,0.9573,27.93,61.234,1.2262,0.08,9.6,Night,Production
ENG-009200,2025-01-18 07:00:08,Plant-B,LINE-8,MCH-005,123.657,20.448,98.87,262.0,205.47,173.18,0.9591,27.52,39.792,0.6499,0.1,12.55,Afternoon,Production
ENG-009201,2025-01-18 08:00:18,Plant-A,LINE-9,MCH-029,144.162,21.804,88.91,345.7,112.47,235.71,0.9377,17.65,39.291,0.6797,0.1,13.54,Night,Production
ENG-009202,2025-01-18 09:00:10,Plant-A,LINE-9,MCH-043,102.362,11.864,95.2,472.6,286.34,179.88,0.8872,27.78,66.085,0.96,0.13,15.96,Afternoon,Standby
ENG-009203,2025-01-18 10:00:19,Plant-A,LINE-8,MCH-001,146.964,12.871,66.79,375.3,198.46,113.63,0.8576,26.62,39.768,0.8363,0.13,13.13,Morning,Production
ENG-009204,2025-01-18 11:00:20,Plant-C,LINE-8,MCH-022,165.603,19.255,119.6,647.4,258.05,217.68,0.8987,39.81,57.075,0.7627,0.1,16.98,Night,Maintenance
ENG-009205,2025-01-18 12:00:23,Plant-A,LINE-1,MCH-024,124.791,18.966,58.25,374.4,185.76,293.77,0.8781,40.59,50.698,0.7694,0.1,16.0,Morning,Standby
ENG-009206,2025-01-18 13:00:20,Plant-C,LINE-7,MCH-016,148.43,19.818,116.59,235.4,154.43,202.24,0.9263,34.59,74.063,0.8231,0.08,14.69,Night,Production
ENG-009207,2025-01-18 14:00:20,Plant-A,LINE-3,MCH-035,158.762,24.545,99.23,565.0,149.42,228.66,0.986,31.84,47.852,1.1824,0.16,14.92,Night,Standby
ENG-009208,2025-01-18 15:00:19,Plant-A,LINE-9,MCH-042,148.853,15.157,53.12,434.3,221.42,184.64,0.9225,30.93,86.661,0.8113,0.08,12.62,Afternoon,Standby
ENG-009209,2025-01-18 16:00:04,Plant-A,LINE-9,MCH-004,75.572,11.392,59.35,554.7,248.98,184.05,0.9555,39.45,68.955,0.9897,0.08,11.56,Morning,Production
ENG-009210,2025-01-18 17:00:18,Plant-C,LINE-8,MCH-037,126.956,13.102,124.73,325.6,236.73,207.09,0.8738,22.09,43.432,0.679,0.08,10.65,Morning,Production
ENG-009211,2025-01-18 18:00:02,Plant-B,LINE-8,MCH-034,106.757,16.595,72.59,668.3,59.33,178.38,0.9064,29.06,60.935,0.8177,0.1,13.39,Afternoon,Production
ENG-009212,2025-01-18 19:00:24,Plant-C,LINE-9,MCH-012,112.772,27.736,64.11,473.9,196.93,220.86,0.7717,5.33,60.154,1.1539,0.16,17.28,Night,Production
ENG-009213,2025-01-18 20:00:21,Plant-A,LINE-8,MCH-032,121.588,12.128,82.86,465.8,278.71,127.04,0.9447,24.0,69.194,0.6739,0.1,12.03,Morning,Production
ENG-009214,2025-01-18 21:00:15,Plant-C,LINE-10,MCH-001,104.073,12.08,62.94,475.8,230.42,198.18,0.9169,43.99,59.255,1.3561,0.08,7.75,Afternoon,Production
ENG-009215,2025-01-18 22:00:19,Plant-B,LINE-7,MCH-032,116.458,16.879,66.51,501.4,184.6,126.53,0.8997,39.23,101.956,0.9282,0.1,20.29,Morning,Idle
ENG-009216,2025-01-18 23:00:23,Plant-A,LINE-6,MCH-024,63.653,17.161,73.09,766.6,177.77,214.99,0.8038,21.25,57.594,0.3668,0.16,12.64,Morning,Production
ENG-009217,2025-01-19 00:00:30,Plant-A,LINE-7,MCH-027,100.731,13.406,108.57,263.4,189.31,247.35,0.8163,26.79,63.564,0.7196,0.1,13.6,Night,Standby
ENG-009218,2025-01-19 01:00:03,Plant-A,LINE-1,MCH-028,100.372,18.746,58.63,588.3,307.41,143.7,0.9567,14.53,85.118,0.7364,0.13,17.89,Afternoon,Production
ENG-009219,2025-01-19 02:00:19,Plant-B,LINE-8,MCH-001,142.562,9.311,78.28,398.5,195.31,114.78,0.8878,43.18,62.075,0.8274,0.13,14.09,Morning,Production
ENG-009220,2025-01-19 03:00:12,Plant-B,LINE-6,MCH-041,101.31,18.92,109.73,617.2,362.71,234.86,0.9351,30.59,50.417,0.6294,0.1,7.56,Afternoon,Idle
ENG-009221,2025-01-19 04:00:26,Plant-A,LINE-3,MCH-021,107.034,7.832,58.43,559.9,115.75,201.67,0.8733,47.42,81.344,0.6604,0.08,31.12,Morning,Standby
ENG-009222,2025-01-19 05:00:28,Plant-C,LINE-1,MCH-041,117.341,11.483,32.11,163.5,299.44,248.37,0.9868,36.36,74.957,0.8829,0.08,4.92,Afternoon,Production
ENG-009223,2025-01-19 06:00:19,Plant-B,LINE-9,MCH-011,108.499,20.509,83.53,548.0,251.51,263.87,0.8967,33.96,30.736,0.8719,0.16,15.04,Morning,Maintenance
ENG-009224,2025-01-19 07:00:25,Plant-B,LINE-9,MCH-030,129.036,26.778,48.7,619.4,207.37,91.37,0.8195,22.66,94.037,0.9079,0.08,10.54,Night,Production
ENG-009225,2025-01-19 08:00:21,Plant-B,LINE-5,MCH-049,164.119,19.085,74.75,641.2,202.21,92.36,0.9215,36.54,67.562,1.0962,0.13,9.32,Morning,Production
ENG-009226,2025-01-19 09:00:01,Plant-B,LINE-7,MCH-026,71.527,18.257,122.41,283.5,110.22,187.36,0.9039,45.02,43.402,0.7931,0.16,16.43,Afternoon,Production
ENG-009227,2025-01-19 10:00:19,Plant-A,LINE-5,MCH-028,102.141,15.589,107.73,464.9,153.28,143.13,0.9302,34.27,57.445,0.9673,0.08,15.99,Night,Production
ENG-009228,2025-01-19 11:00:27,Plant-C,LINE-9,MCH-008,148.6,17.575,81.63,413.5,235.31,165.06,0.9701,28.75,58.169,0.7657,0.16,14.42,Morning,Idle
ENG-009229,2025-01-19 12:00:02,Plant-C,LINE-8,MCH-025,132.298,16.559,96.07,424.5,169.72,119.64,1.0,39.47,66.889,1.0458,0.08,13.27,Morning,Standby
ENG-009230,2025-01-19 13:00:07,Plant-A,LINE-5,MCH-049,101.471,12.133,85.57,581.4,192.49,184.74,0.986,35.0,69.878,0.5129,0.08,23.27,Night,Production
ENG-009231,2025-01-19 14:00:12,Plant-C,LINE-3,MCH-049,101.8,9.557,75.23,484.2,88.03,222.15,0.958,35.94,73.592,1.0795,0.1,13.59,Night,Idle
ENG-009232,2025-01-19 15:00:09,Plant-B,LINE-10,MCH-032,126.867,13.103,88.6,771.1,268.29,189.58,0.9411,30.87,63.539,0.8005,0.08,12.51,Night,Production
ENG-009233,2025-01-19 16:00:02,Plant-B,LINE-2,MCH-032,157.786,4.922,85.14,782.9,255.34,112.66,0.8878,34.23,75.518,0.6263,0.13,10.67,Afternoon,Standby
ENG-009234,2025-01-19 17:00:15,Plant-A,LINE-4,MCH-024,115.942,9.217,77.84,701.9,189.86,195.76,0.8758,37.56,54.81,0.845,0.1,10.36,Night,Idle
ENG-009235,2025-01-19 18:00:20,Plant-C,LINE-9,MCH-010,52.402,21.024,76.51,756.2,158.13,147.69,0.9068,39.55,76.035,0.9186,0.08,13.19,Morning,Standby
ENG-009236,2025-01-19 19:00:13,Plant-A,LINE-9,MCH-020,117.849,17.964,97.29,620.1,130.39,150.69,0.8292,29.67,51.702,0.9659,0.08,15.89,Night,Production
ENG-009237,2025-01-19 20:00:10,Plant-A,LINE-5,MCH-006,156.952,10.29,74.51,575.2,200.12,150.84,0.8933,17.65,59.176,0.9468,0.16,13.95,Afternoon,Production
ENG-009238,2025-01-19 21:00:30,Plant-A,LINE-3,MCH-050,163.835,8.619,128.33,481.0,120.5,149.9,0.8304,34.29,46.34,0.8202,0.1,10.71,Afternoon,Standby
ENG-009239,2025-01-19 22:00:22,Plant-B,LINE-10,MCH-023,82.339,16.085,74.46,521.4,105.72,179.06,1.0,13.94,79.108,0.7418,0.13,12.69,Afternoon,Production
ENG-009240,2025-01-19 23:00:18,Plant-B,LINE-1,MCH-009,153.136,12.764,92.77,188.9,284.82,227.67,0.9475,20.47,65.148,0.3581,0.08,18.23,Afternoon,Production
ENG-009241,2025-01-20 00:00:04,Plant-C,LINE-5,MCH-040,95.438,18.525,114.86,629.9,153.58,203.57,0.9818,10.66,77.809,0.5631,0.1,22.88,Afternoon,Production
ENG-009242,2025-01-20 01:00:00,Plant-C,LINE-4,MCH-033,112.212,6.563,76.44,404.7,243.06,156.27,0.9021,20.51,58.157,0.6165,0.1,6.54,Morning,Idle
ENG-009243,2025-01-20 02:00:29,Plant-B,LINE-6,MCH-017,120.3,12.556,112.09,779.6,264.13,218.09,0.8726,35.07,74.117,0.7104,0.16,14.71,Afternoon,Standby
ENG-009244,2025-01-20 03:00:26,Plant-B,LINE-6,MCH-011,139.703,17.694,77.93,633.4,228.06,256.63,0.9573,21.38,76.271,1.1733,0.08,17.87,Morning,Maintenance
ENG-009245,2025-01-20 04:00:26,Plant-B,LINE-4,MCH-023,117.104,15.875,109.02,694.9,238.74,180.29,0.8296,56.98,71.793,0.9205,0.08,9.76,Night,Idle
ENG-009246,2025-01-20 05:00:11,Plant-C,LINE-8,MCH-004,134.548,3.051,65.61,297.7,49.62,137.96,0.9336,16.59,32.297,0.9477,0.1,21.35,Night,Production
ENG-009247,2025-01-20 06:00:18,Plant-B,LINE-8,MCH-016,90.463,25.298,93.51,578.2,212.74,238.71,0.9771,40.57,48.93,0.8745,0.13,14.59,Night,Production
ENG-009248,2025-01-20 07:00:09,Plant-A,LINE-8,MCH-039,140.698,21.976,35.96,571.1,131.71,182.42,0.8887,26.4,65.153,0.8815,0.16,27.11,Morning,Production
ENG-009249,2025-01-20 08:00:17,Plant-C,LINE-10,MCH-016,153.084,22.335,97.96,505.3,218.4,204.38,0.9192,9.01,68.589,0.7926,0.1,12.42,Morning,Production
ENG-009250,2025-01-20 09:00:20,Plant-A,LINE-5,MCH-002,105.175,12.766,39.21,440.1,322.96,143.96,0.9557,44.06,36.48,1.0449,0.16,18.32,Afternoon,Idle
ENG-009251,2025-01-20 10:00:06,Plant-B,LINE-10,MCH-008,144.215,19.056,98.21,955.6,174.64,169.4,0.891,22.13,49.521,0.9904,0.1,11.35,Afternoon,Standby
ENG-009252,2025-01-20 11:00:25,Plant-C,LINE-5,MCH-016,91.442,14.446,93.98,685.6,247.26,217.59,0.8851,24.12,42.776,0.5367,0.08,12.96,Afternoon,Standby
ENG-009253,2025-01-20 12:00:12,Plant-B,LINE-8,MCH-006,117.635,16.333,90.26,455.0,77.24,158.22,0.9167,24.96,65.684,0.7704,0.13,14.93,Morning,Production
ENG-009254,2025-01-20 13:00:00,Plant-C,LINE-3,MCH-018,160.688,1.437,70.87,688.3,258.83,156.99,0.9353,36.79,69.992,1.066,0.16,12.18,Morning,Production
ENG-009255,2025-01-20 14:00:28,Plant-B,LINE-5,MCH-028,135.868,17.745,112.55,659.5,229.33,147.92,0.8604,21.73,45.087,0.9586,0.13,11.65,Afternoon,Maintenance
ENG-009256,2025-01-20 15:00:18,Plant-B,LINE-3,MCH-034,110.545,13.36,69.43,563.0,339.73,201.19,0.9182,17.34,56.748,1.0431,0.13,13.84,Afternoon,Production
ENG-009257,2025-01-20 16:00:00,Plant-B,LINE-1,MCH-009,143.884,18.707,100.18,289.3,217.32,189.82,0.9034,32.36,76.617,0.6473,0.1,13.08,Night,Production
ENG-009258,2025-01-20 17:00:28,Plant-C,LINE-7,MCH-024,160.984,15.297,100.36,379.8,181.3,177.02,1.0,25.51,42.914,1.1441,0.16,6.29,Morning,Standby
ENG-009259,2025-01-20 18:00:28,Plant-A,LINE-7,MCH-020,93.481,12.139,48.04,588.8,207.55,203.02,0.9185,36.11,74.045,0.4548,0.08,14.45,Night,Production
ENG-009260,2025-01-20 19:00:02,Plant-C,LINE-7,MCH-008,197.772,4.854,116.86,726.7,184.85,257.48,0.9448,17.34,59.615,1.0677,0.08,21.38,Morning,Production
ENG-009261,2025-01-20 20:00:13,Plant-A,LINE-7,MCH-020,122.375,8.788,83.26,257.0,310.02,149.12,0.931,8.97,65.056,0.5605,0.13,14.21,Afternoon,Production
ENG-009262,2025-01-20 21:00:26,Plant-B,LINE-2,MCH-021,145.909,12.537,58.78,446.9,230.51,106.5,0.9124,19.53,54.947,0.7979,0.08,10.04,Night,Production
ENG-009263,2025-01-20 22:00:16,Plant-C,LINE-8,MCH-033,113.195,24.723,66.37,633.4,216.31,189.12,0.9831,34.58,34.509,0.8616,0.16,18.36,Afternoon,Production
ENG-009264,2025-01-20 23:00:00,Plant-C,LINE-7,MCH-048,108.23,18.837,52.7,338.1,208.28,173.68,0.8015,31.93,67.045,0.9228,0.1,11.43,Afternoon,Production
ENG-009265,2025-01-21 00:00:03,Plant-C,LINE-1,MCH-035,153.061,7.07,75.29,514.7,178.61,201.88,0.908,14.27,80.981,0.8931,0.08,17.03,Night,Idle
ENG-009266,2025-01-21 01:00:24,Plant-C,LINE-8,MCH-017,109.188,22.089,75.97,492.9,283.16,204.81,0.8897,15.57,45.269,1.2243,0.1,11.49,Night,Production
ENG-009267,2025-01-21 02:00:02,Plant-B,LINE-4,MCH-025,172.744,18.67,52.43,373.1,232.35,146.54,0.8527,43.17,63.005,0.9433,0.1,7.41,Afternoon,Maintenance
ENG-009268,2025-01-21 03:00:10,Plant-B,LINE-5,MCH-015,132.674,13.705,90.81,514.3,58.12,172.53,0.9538,34.7,68.547,0.9706,0.1,20.93,Afternoon,Idle
ENG-009269,2025-01-21 04:00:28,Plant-C,LINE-7,MCH-010,81.218,13.702,65.87,50.0,196.16,175.64,0.9229,42.13,33.106,0.7943,0.13,11.86,Morning,Production
ENG-009270,2025-01-21 05:00:26,Plant-A,LINE-1,MCH-025,60.158,9.803,105.63,649.4,176.28,227.83,0.9237,33.07,78.396,0.8419,0.1,18.92,Night,Idle
ENG-009271,2025-01-21 06:00:21,Plant-C,LINE-8,MCH-003,115.115,2.54,99.89,542.5,248.83,180.7,0.9987,44.81,71.026,0.6225,0.08,10.53,Afternoon,Production
ENG-009272,2025-01-21 07:00:06,Plant-B,LINE-9,MCH-043,130.427,12.118,63.3,425.8,283.47,162.04,0.9227,27.75,73.561,0.7994,0.13,14.88,Night,Production
ENG-009273,2025-01-21 08:00:23,Plant-A,LINE-8,MCH-043,96.609,4.96,60.01,409.2,181.55,177.63,0.9208,23.83,66.129,1.2392,0.1,11.92,Morning,Production
ENG-009274,2025-01-21 09:00:13,Plant-A,LINE-3,MCH-001,93.357,19.899,98.42,581.1,182.21,161.35,1.0,45.48,52.822,0.6949,0.13,19.06,Afternoon,Production
ENG-009275,2025-01-21 10:00:00,Plant-C,LINE-8,MCH-040,94.981,13.966,69.29,238.9,151.17,175.44,0.9688,24.34,45.892,0.6314,0.08,21.15,Night,Production
ENG-009276,2025-01-21 11:00:19,Plant-A,LINE-3,MCH-025,97.754,19.889,77.92,779.2,230.81,215.94,0.9533,41.21,81.596,0.9439,0.16,14.37,Afternoon,Production
ENG-009277,2025-01-21 12:00:12,Plant-A,LINE-9,MCH-033,111.613,20.873,98.16,408.8,216.03,123.34,0.8512,25.63,31.096,0.9132,0.1,10.92,Night,Production
ENG-009278,2025-01-21 13:00:09,Plant-A,LINE-6,MCH-010,89.831,17.182,76.95,656.7,135.72,149.65,0.8748,50.06,85.627,0.5376,0.13,10.18,Afternoon,Standby
