record_id,date,shift,plant,department,worker_id,worker_experience_years,incident_type,hazard_type,severity,lost_days,ppe_worn,training_completed,noise_level_dB,heat_stress_index,air_quality_AQI,ergonomic_risk_score,near_miss_count,corrective_action,root_cause
SAF-008886,2024-04-12,Night,Plant-A,Painting,W-0060,2.5,Medical Treatment,None,None,0,Full,Yes,61.1,32.0,91,9.0,1,Training,Environmental
SAF-008887,2024-12-25,Morning,Plant-B,Quality,W-0009,0.4,No Incident,Caught In,None,1,None,No,68.5,44.0,174,9.6,0,None,N/A
SAF-008888,2024-03-10,Night,Plant-A,Quality,W-0001,9.3,First Aid,Struck By,Low,0,Full,Yes,72.1,32.8,38,8.6,1,Equipment Fix,Procedural
SAF-008889,2024-12-13,Morning,Plant-A,Packaging,W-0052,4.0,No Incident,None,Low,9,Full,Yes,65.1,37.0,113,9.8,0,None,N/A
SAF-008890,2024-05-25,Afternoon,Plant-B,Packaging,W-0129,1.2,No Incident,Ergonomic,None,0,Full,Yes,70.4,48.0,88,9.8,0,Training,N/A
SAF-008891,2024-05-26,Morning,Plant-A,Assembly,W-0142,0.2,No Incident,Chemical,Low,0,Full,Yes,70.3,34.8,129,2.8,3,None,N/A
SAF-008892,2024-12-19,Night,Plant-B,Machining,W-0001,4.6,No Incident,None,None,13,Full,Yes,77.2,14.1,43,8.9,0,PPE Upgrade,Human Error
SAF-008893,2024-11-20,Afternoon,Plant-C,Machining,W-0155,8.6,No Incident,None,None,1,Full,Yes,87.7,33.5,48,8.1,2,PPE Upgrade,N/A
SAF-008894,2024-03-09,Night,Plant-A,Painting,W-0123,4.1,No Incident,None,None,20,Partial,Yes,86.2,27.9,56,6.9,3,Training,N/A
SAF-008895,2024-03-02,Night,Plant-A,Logistics,W-0072,1.5,No Incident,Thermal,None,0,Partial,Yes,72.2,21.7,153,8.9,3,Equipment Fix,Human Error
SAF-008896,2024-06-05,Night,Plant-B,Assembly,W-0112,6.2,No Incident,Electrical,None,0,Full,Yes,69.1,11.2,59,5.7,2,Equipment Fix,Equipment Failure
SAF-008897,2024-07-23,Afternoon,Plant-B,Welding,W-0143,3.3,No Incident,None,None,10,Partial,Yes,72.9,27.0,151,1.8,4,Training,N/A
SAF-008898,2024-02-18,Night,Plant-C,Assembly,W-0054,4.6,Property Damage,None,None,0,Full,No,76.7,24.2,191,2.2,2,None,N/A
SAF-008899,2024-01-07,Afternoon,Plant-B,Assembly,W-0049,6.4,No Incident,Fall,None,0,Full,No,80.7,24.3,190,7.8,2,Equipment Fix,Procedural
SAF-008900,2024-01-09,Morning,Plant-C,Painting,W-0095,1.4,No Incident,None,None,20,Full,Yes,83.9,51.5,110,7.7,0,Training,N/A
SAF-008901,2024-05-25,Night,Plant-A,Maintenance,W-0106,3.0,No Incident,None,High,13,Full,Yes,61.2,29.5,105,5.6,0,Equipment Fix,N/A
SAF-008902,2024-10-19,Afternoon,Plant-C,Maintenance,W-0150,3.3,No Incident,None,None,0,Full,Yes,83.1,18.4,111,2.2,0,None,N/A
SAF-008903,2024-09-20,Afternoon,Plant-C,Quality,W-0070,2.9,No Incident,None,None,0,Partial,Yes,67.9,22.8,184,1.2,4,None,N/A
SAF-008904,2024-04-08,Morning,Plant-A,Logistics,W-0146,0.6,No Incident,Thermal,Low,0,Full,Yes,82.2,10.0,108,1.7,3,Training,N/A
SAF-008905,2024-06-10,Afternoon,Plant-B,Maintenance,W-0159,5.9,No Incident,Struck By,Medium,0,Full,Yes,88.1,10.0,179,4.2,0,None,Unknown
SAF-008906,2024-11-13,Afternoon,Plant-C,Quality,W-0166,3.5,No Incident,Struck By,Medium,0,Full,Yes,67.6,19.6,192,1.0,3,Procedure Update,Human Error
SAF-008907,2024-01-22,Morning,Plant-B,Painting,W-0198,7.7,Property Damage,Thermal,None,11,Full,Yes,64.9,22.2,50,6.5,4,Training,N/A
SAF-008908,2024-01-28,Afternoon,Plant-A,Packaging,W-0145,1.1,No Incident,None,Medium,0,None,Yes,51.6,37.1,63,8.3,0,None,Procedural
SAF-008909,2024-06-20,Night,Plant-B,Welding,W-0079,1.1,No Incident,None,None,0,Full,Yes,68.5,24.9,36,4.1,4,Training,Procedural
SAF-008910,2024-09-14,Night,Plant-C,Machining,W-0069,7.3,No Incident,Struck By,None,0,Full,Yes,87.9,30.6,134,7.8,0,None,N/A
SAF-008911,2024-02-21,Morning,Plant-C,Painting,W-0145,5.1,No Incident,Fall,None,0,Full,Yes,84.1,43.4,143,1.4,1,None,Human Error
SAF-008912,2024-11-12,Night,Plant-C,Logistics,W-0064,0.4,No Incident,None,High,14,Full,Yes,98.0,35.7,177,8.4,0,None,Unknown
SAF-008913,2024-10-14,Afternoon,Plant-C,Logistics,W-0157,6.0,No Incident,Electrical,None,5,Full,Yes,99.6,20.4,150,8.7,0,Training,Environmental
SAF-008914,2024-04-08,Afternoon,Plant-B,Machining,W-0103,1.3,No Incident,None,None,0,Full,Yes,70.2,33.5,81,6.0,3,None,N/A
SAF-008915,2024-08-04,Morning,Plant-C,Welding,W-0039,0.3,Medical Treatment,Ergonomic,None,0,Full,Yes,67.0,24.3,138,7.0,4,None,N/A
SAF-008916,2024-07-06,Night,Plant-B,Maintenance,W-0030,0.4,No Incident,Ergonomic,None,0,Full,No,62.4,30.3,146,4.8,1,Equipment Fix,Human Error
SAF-008917,2024-02-08,Morning,Plant-B,Packaging,W-0171,5.6,No Incident,None,None,0,Full,Yes,78.2,34.9,153,2.7,1,Equipment Fix,N/A
SAF-008918,2024-05-29,Night,Plant-A,Assembly,W-0040,3.6,No Incident,Caught In,None,0,None,Yes,71.5,30.3,66,3.7,3,PPE Upgrade,N/A
SAF-008919,2024-07-23,Morning,Plant-C,Maintenance,W-0064,3.7,Medical Treatment,None,None,0,Full,Yes,50.0,27.8,45,2.0,0,Training,N/A
SAF-008920,2024-10-24,Night,Plant-B,Welding,W-0178,5.5,No Incident,Thermal,None,0,Full,Yes,71.6,13.0,137,2.5,2,Procedure Update,N/A
SAF-008921,2024-01-30,Night,Plant-C,Assembly,W-0008,5.2,No Incident,None,None,0,Full,Yes,64.4,20.0,115,5.6,2,Equipment Fix,N/A
SAF-008922,2024-06-14,Afternoon,Plant-A,Maintenance,W-0003,5.8,No Incident,None,None,0,Full,Yes,66.1,32.9,173,3.7,0,Procedure Update,Procedural
SAF-008923,2024-10-31,Night,Plant-B,Maintenance,W-0043,2.6,No Incident,Caught In,Low,0,Full,Yes,104.8,18.5,105,9.2,4,None,N/A
SAF-008924,2024-12-07,Afternoon,Plant-B,Painting,W-0009,0.9,No Incident,None,None,0,Full,Yes,61.4,22.2,170,4.4,0,Equipment Fix,Equipment Failure
SAF-008925,2024-02-13,Night,Plant-C,Painting,W-0187,6.8,No Incident,None,None,0,Full,Yes,72.5,21.7,156,6.3,2,Procedure Update,N/A
SAF-008926,2024-10-01,Morning,Plant-C,Logistics,W-0026,0.1,No Incident,None,None,0,Full,Yes,69.8,24.0,175,7.8,1,Equipment Fix,Human Error
SAF-008927,2024-04-26,Afternoon,Plant-C,Packaging,W-0078,1.5,No Incident,Caught In,None,28,Full,Yes,81.0,25.8,193,4.9,1,Procedure Update,N/A
SAF-008928,2024-09-03,Night,Plant-C,Assembly,W-0169,13.3,No Incident,None,None,0,Partial,Yes,90.3,27.0,80,4.6,0,None,Equipment Failure
SAF-008929,2024-07-30,Afternoon,Plant-B,Maintenance,W-0044,3.0,No Incident,Struck By,None,0,Full,Yes,107.7,28.0,21,5.2,4,None,N/A
SAF-008930,2024-06-29,Night,Plant-C,Maintenance,W-0080,35.0,No Incident,Fall,None,0,Partial,Yes,57.5,39.2,120,5.6,1,PPE Upgrade,N/A
SAF-008931,2024-04-14,Morning,Plant-C,Machining,W-0117,6.2,No Incident,Fall,None,0,Full,Yes,50.0,27.7,56,1.5,1,Training,N/A
SAF-008932,2024-11-13,Afternoon,Plant-C,Welding,W-0087,1.9,No Incident,None,None,0,Full,Yes,75.5,53.6,79,6.7,1,None,N/A
SAF-008933,2024-08-22,Afternoon,Plant-B,Assembly,W-0186,1.7,No Incident,Caught In,None,17,Full,Yes,61.3,27.4,196,5.7,3,Procedure Update,N/A
SAF-008934,2024-10-22,Afternoon,Plant-B,Packaging,W-0054,2.7,Property Damage,Thermal,None,0,Full,Yes,104.4,27.9,116,9.1,3,Training,N/A
SAF-008935,2024-01-17,Afternoon,Plant-C,Maintenance,W-0076,3.5,No Incident,None,None,0,Full,Yes,57.7,14.7,43,3.7,1,None,N/A
SAF-008936,2024-01-19,Morning,Plant-A,Painting,W-0058,0.2,No Incident,Caught In,None,21,None,Yes,74.8,24.7,49,5.6,4,Procedure Update,N/A
SAF-008937,2024-06-13,Night,Plant-C,Machining,W-0077,7.2,No Incident,Ergonomic,None,0,Full,Yes,62.3,28.3,89,9.9,2,None,N/A
SAF-008938,2024-08-22,Afternoon,Plant-B,Maintenance,W-0029,3.2,No Incident,None,None,0,Full,Yes,78.8,32.6,79,7.8,0,Procedure Update,Unknown
SAF-008939,2024-10-02,Night,Plant-C,Logistics,W-0188,4.4,No Incident,None,None,0,Partial,Yes,80.4,13.6,134,8.2,3,Training,N/A
SAF-008940,2024-04-20,Night,Plant-C,Painting,W-0038,0.3,No Incident,None,None,0,Full,Yes,55.8,29.4,196,2.6,0,None,Equipment Failure
SAF-008941,2024-05-10,Afternoon,Plant-A,Packaging,W-0163,0.1,No Incident,None,None,0,Full,Yes,74.5,28.6,157,7.2,1,Procedure Update,Human Error
SAF-008942,2024-02-16,Morning,Plant-A,Machining,W-0168,6.9,No Incident,Electrical,High,0,Full,Yes,68.9,39.2,56,4.8,3,None,Unknown
SAF-008943,2024-01-09,Afternoon,Plant-C,Welding,W-0064,2.3,No Incident,Fall,High,0,Full,Yes,80.8,29.2,159,7.7,0,None,N/A
SAF-008944,2024-10-04,Afternoon,Plant-A,Machining,W-0193,7.0,Near Miss,None,Medium,14,Full,Yes,71.9,34.8,173,5.5,2,None,N/A
SAF-008945,2024-01-26,Night,Plant-A,Painting,W-0156,9.2,No Incident,Ergonomic,None,0,Full,Yes,77.2,21.2,66,6.6,0,Procedure Update,N/A
SAF-008946,2024-09-11,Morning,Plant-C,Welding,W-0041,13.8,No Incident,None,None,0,Full,Yes,92.0,12.3,157,7.9,4,PPE Upgrade,N/A
SAF-008947,2024-07-02,Afternoon,Plant-B,Maintenance,W-0083,5.6,Property Damage,Fall,None,0,Full,Yes,79.2,44.3,161,6.4,0,Training,Unknown
SAF-008948,2024-01-19,Morning,Plant-A,Logistics,W-0083,2.2,No Incident,None,Medium,0,Full,Yes,52.6,21.6,180,8.5,2,None,N/A
SAF-008949,2024-10-29,Night,Plant-C,Machining,W-0061,0.6,No Incident,None,None,0,Full,Yes,62.8,32.8,100,9.3,3,Procedure Update,N/A
SAF-008950,2024-06-18,Afternoon,Plant-C,Quality,W-0016,1.4,Near Miss,Electrical,None,0,None,Yes,78.9,50.5,121,3.9,3,Training,N/A
SAF-008951,2024-01-31,Morning,Plant-C,Machining,W-0068,8.7,Lost Time,None,None,25,Full,No,84.9,39.6,95,9.4,4,Procedure Update,N/A
SAF-008952,2024-12-02,Afternoon,Plant-C,Painting,W-0092,1.8,No Incident,Noise,High,2,Full,Yes,73.3,26.9,168,8.2,4,Equipment Fix,N/A
SAF-008953,2024-04-18,Night,Plant-C,Logistics,W-0188,0.3,No Incident,Struck By,None,0,Full,No,70.8,18.5,149,2.6,1,None,N/A
SAF-008954,2024-06-14,Night,Plant-B,Painting,W-0162,7.6,Property Damage,Chemical,None,0,Full,No,71.4,44.3,199,6.8,1,Training,N/A
SAF-008955,2024-05-19,Night,Plant-B,Quality,W-0183,3.5,No Incident,Struck By,None,0,Full,Yes,81.4,27.4,91,7.5,3,None,N/A
SAF-008956,2024-07-09,Afternoon,Plant-A,Logistics,W-0085,1.6,No Incident,Chemical,None,0,Full,Yes,71.6,27.9,197,6.9,4,Equipment Fix,N/A
SAF-008957,2024-02-27,Afternoon,Plant-C,Packaging,W-0112,0.7,No Incident,None,None,0,Full,Yes,77.9,13.7,33,1.7,4,None,Equipment Failure
SAF-008958,2024-04-17,Morning,Plant-A,Packaging,W-0138,1.8,No Incident,None,None,0,Full,Yes,78.6,38.5,26,6.6,4,Procedure Update,N/A
SAF-008959,2024-08-08,Afternoon,Plant-B,Logistics,W-0148,18.9,No Incident,Noise,None,0,Full,Yes,73.9,20.9,192,4.4,3,None,N/A
SAF-008960,2024-05-20,Night,Plant-B,Painting,W-0100,2.4,No Incident,Caught In,None,0,Full,Yes,66.4,10.0,58,4.9,4,Procedure Update,Human Error
SAF-008961,2024-01-20,Night,Plant-A,Logistics,W-0200,3.0,No Incident,None,Low,0,None,Yes,86.4,36.4,173,6.0,2,Procedure Update,N/A
SAF-008962,2024-03-05,Night,Plant-B,Maintenance,W-0005,0.3,No Incident,Chemical,None,0,Partial,Yes,97.2,39.5,132,5.1,2,Equipment Fix,N/A
SAF-008963,2024-12-23,Night,Plant-A,Logistics,W-0078,13.8,No Incident,Fall,None,0,Partial,Yes,80.2,24.7,165,3.1,3,None,N/A
SAF-008964,2024-11-07,Night,Plant-B,Machining,W-0200,7.6,No Incident,None,None,0,Full,Yes,84.7,14.5,159,2.4,4,None,N/A
SAF-008965,2024-06-01,Morning,Plant-C,Maintenance,W-0162,24.5,No Incident,None,None,0,Full,Yes,84.1,24.3,171,9.1,0,Procedure Update,N/A
SAF-008966,2024-03-30,Afternoon,Plant-A,Welding,W-0133,0.7,No Incident,None,None,25,Full,Yes,92.6,17.9,153,9.5,4,Procedure Update,N/A
SAF-008967,2024-03-17,Afternoon,Plant-C,Packaging,W-0164,9.2,No Incident,None,None,23,Partial,No,68.0,23.4,57,7.0,3,PPE Upgrade,Unknown
SAF-008968,2024-12-18,Night,Plant-B,Quality,W-0090,3.1,No Incident,None,None,0,Partial,Yes,98.3,22.7,156,2.8,2,None,N/A
SAF-008969,2024-01-23,Morning,Plant-C,Logistics,W-0129,5.5,No Incident,Noise,None,0,Full,Yes,85.4,14.2,99,4.6,2,None,N/A
SAF-008970,2024-12-06,Afternoon,Plant-C,Machining,W-0184,11.9,No Incident,None,Low,3,Full,Yes,74.7,25.6,31,3.7,4,Procedure Update,N/A
SAF-008971,2024-12-12,Night,Plant-B,Painting,W-0072,0.3,No Incident,Struck By,None,0,Full,Yes,54.3,23.7,27,6.7,4,None,N/A
SAF-008972,2024-10-14,Night,Plant-C,Quality,W-0128,1.4,No Incident,None,None,0,Partial,Yes,63.0,36.2,76,8.5,3,Procedure Update,N/A
SAF-008973,2024-06-19,Morning,Plant-C,Assembly,W-0034,5.3,No Incident,None,None,11,Partial,Yes,70.3,31.2,124,4.6,0,Equipment Fix,N/A
SAF-008974,2024-10-26,Night,Plant-B,Maintenance,W-0047,1.6,No Incident,None,None,0,Full,Yes,88.0,36.4,126,8.9,0,PPE Upgrade,N/A
SAF-008975,2024-06-13,Night,Plant-C,Assembly,W-0121,3.3,No Incident,None,None,27,Full,Yes,74.4,27.3,171,5.5,3,None,N/A
SAF-008976,2024-01-02,Night,Plant-A,Welding,W-0109,1.6,No Incident,None,None,0,Full,Yes,58.5,43.1,96,4.7,3,Procedure Update,Equipment Failure
SAF-008977,2024-04-07,Morning,Plant-A,Logistics,W-0096,8.0,No Incident,Chemical,None,0,Full,Yes,69.6,32.8,25,8.5,0,Training,N/A
SAF-008978,2024-02-21,Afternoon,Plant-C,Welding,W-0042,9.4,No Incident,None,None,0,Full,No,76.3,33.2,48,6.8,4,Equipment Fix,N/A
SAF-008979,2024-03-15,Morning,Plant-A,Quality,W-0023,3.4,No Incident,Caught In,None,13,Full,Yes,80.2,24.4,133,2.1,0,None,N/A
SAF-008980,2024-12-23,Afternoon,Plant-B,Quality,W-0103,17.5,No Incident,Fall,Low,0,Partial,Yes,71.3,26.8,180,2.3,3,Procedure Update,N/A
SAF-008981,2024-02-19,Night,Plant-A,Painting,W-0170,8.6,No Incident,Struck By,None,0,Full,Yes,66.7,22.8,138,1.1,1,PPE Upgrade,N/A
SAF-008982,2024-07-03,Afternoon,Plant-A,Welding,W-0154,0.4,Near Miss,None,None,0,Full,Yes,55.3,33.0,170,4.7,3,None,N/A
SAF-008983,2024-06-21,Night,Plant-A,Welding,W-0114,4.6,No Incident,None,Medium,0,Full,Yes,68.6,39.8,161,2.0,3,Equipment Fix,N/A
SAF-008984,2024-10-20,Morning,Plant-C,Quality,W-0009,3.1,No Incident,Noise,Low,0,Full,Yes,90.3,25.2,84,7.1,4,Equipment Fix,N/A
SAF-008985,2024-07-01,Afternoon,Plant-C,Welding,W-0114,5.7,No Incident,None,Medium,17,Full,Yes,78.5,34.7,144,8.2,1,Procedure Update,Environmental
SAF-008986,2024-10-21,Morning,Plant-B,Painting,W-0117,0.3,No Incident,None,High,0,Full,Yes,76.0,33.1,37,6.8,1,None,N/A
SAF-008987,2024-11-10,Morning,Plant-B,Logistics,W-0094,1.5,Near Miss,Electrical,None,9,Full,Yes,85.2,30.2,150,4.7,4,None,N/A
SAF-008988,2024-07-07,Night,Plant-C,Welding,W-0025,4.0,No Incident,Caught In,Low,0,Full,Yes,65.4,17.2,142,5.1,0,None,N/A
SAF-008989,2024-10-19,Morning,Plant-A,Painting,W-0079,3.5,Lost Time,None,None,0,Full,Yes,87.9,25.5,66,9.7,0,Procedure Update,N/A
SAF-008990,2024-03-29,Afternoon,Plant-C,Painting,W-0183,4.8,First Aid,Noise,Medium,0,Full,Yes,62.2,16.1,166,4.9,0,Procedure Update,N/A
SAF-008991,2024-05-17,Afternoon,Plant-A,Quality,W-0040,7.9,No Incident,None,None,0,Full,Yes,80.1,26.3,99,8.6,4,None,N/A
SAF-008992,2024-02-05,Night,Plant-C,Painting,W-0087,8.0,No Incident,None,None,0,Full,Yes,84.1,10.8,149,6.0,4,None,Human Error
SAF-008993,2024-11-07,Morning,Plant-C,Painting,W-0159,5.2,No Incident,None,None,0,Full,Yes,78.8,22.0,162,3.3,1,None,N/A
SAF-008994,2024-12-21,Night,Plant-B,Painting,W-0073,2.9,No Incident,None,None,0,Full,Yes,52.9,33.9,124,7.9,4,None,N/A
SAF-008995,2024-08-12,Afternoon,Plant-C,Maintenance,W-0158,7.6,No Incident,None,None,11,Full,Yes,85.4,25.8,45,7.7,4,Equipment Fix,Procedural
SAF-008996,2024-02-26,Morning,Plant-C,Painting,W-0085,9.1,No Incident,None,None,0,Partial,Yes,69.1,23.7,51,7.9,2,None,N/A
SAF-008997,2024-08-09,Afternoon,Plant-B,Machining,W-0156,0.2,No Incident,Noise,None,17,None,Yes,69.3,25.3,85,1.9,4,None,N/A
SAF-008998,2024-07-19,Night,Plant-C,Maintenance,W-0129,19.2,No Incident,Ergonomic,None,8,Full,Yes,79.1,23.5,86,5.4,3,None,N/A
SAF-008999,2024-06-22,Morning,Plant-B,Assembly,W-0174,1.6,No Incident,Fall,Critical,0,Full,Yes,91.3,35.4,53,3.1,0,PPE Upgrade,N/A
SAF-009000,2024-06-14,Afternoon,Plant-C,Machining,W-0084,4.7,No Incident,Caught In,None,0,Full,Yes,75.9,36.3,199,6.5,3,PPE Upgrade,N/A
SAF-009001,2024-04-20,Morning,Plant-A,Quality,W-0137,1.1,No Incident,Electrical,None,0,Full,Yes,64.4,31.6,62,4.8,0,Procedure Update,N/A
SAF-009002,2024-07-13,Night,Plant-A,Maintenance,W-0189,2.0,No Incident,None,None,0,Full,Yes,72.2,27.3,190,7.8,2,None,N/A
SAF-009003,2024-01-24,Morning,Plant-B,Packaging,W-0044,14.5,No Incident,Caught In,None,0,Full,Yes,63.5,34.5,40,6.5,0,None,N/A
SAF-009004,2024-03-01,Afternoon,Plant-C,Maintenance,W-0163,0.4,Property Damage,None,None,24,None,Yes,79.8,20.5,185,6.8,2,Procedure Update,N/A
SAF-009005,2024-10-06,Morning,Plant-C,Logistics,W-0045,4.5,No Incident,None,None,29,Full,No,52.8,39.5,165,2.8,2,None,Unknown
SAF-009006,2024-02-14,Night,Plant-B,Logistics,W-0017,4.2,No Incident,None,None,0,Full,Yes,81.5,45.9,31,9.2,1,Training,Procedural
SAF-009007,2024-02-25,Night,Plant-A,Assembly,W-0094,9.4,No Incident,Caught In,None,10,Full,No,62.4,14.6,184,5.6,3,None,N/A
SAF-009008,2024-11-26,Afternoon,Plant-B,Maintenance,W-0054,4.4,No Incident,Noise,Medium,0,Full,Yes,86.1,27.3,145,10.0,0,PPE Upgrade,Human Error
SAF-009009,2024-08-28,Afternoon,Plant-C,Packaging,W-0009,2.9,No Incident,Thermal,None,0,Full,Yes,69.5,39.2,167,6.3,3,Procedure Update,N/A
SAF-009010,2024-01-01,Night,Plant-A,Assembly,W-0094,2.2,No Incident,Fall,Low,0,Full,Yes,55.3,13.7,198,6.8,4,None,Environmental
SAF-009011,2024-04-14,Afternoon,Plant-A,Welding,W-0170,19.5,No Incident,None,None,0,Full,Yes,71.7,35.8,135,4.4,0,None,Procedural
SAF-009012,2024-03-07,Morning,Plant-C,Assembly,W-0158,3.8,No Incident,Ergonomic,None,0,Partial,Yes,70.8,44.3,101,1.0,2,Training,N/A
SAF-009013,2024-10-07,Night,Plant-A,Maintenance,W-0117,7.6,First Aid,None,Low,0,Partial,Yes,50.0,45.8,119,2.1,4,Training,N/A
SAF-009014,2024-01-23,Morning,Plant-A,Quality,W-0141,4.6,Lost Time,Fall,None,0,Full,Yes,73.7,25.0,164,4.5,0,Procedure Update,N/A
SAF-009015,2024-12-09,Afternoon,Plant-B,Packaging,W-0185,1.0,No Incident,Chemical,None,0,Partial,Yes,89.8,23.7,131,3.0,4,None,Environmental
SAF-009016,2024-05-07,Night,Plant-C,Welding,W-0047,5.5,No Incident,Noise,None,10,Full,Yes,76.9,33.1,32,6.7,2,None,N/A
SAF-009017,2024-03-18,Afternoon,Plant-A,Machining,W-0051,2.9,No Incident,Noise,None,0,Full,Yes,78.8,19.5,98,1.6,0,None,N/A
SAF-009018,2024-12-21,Morning,Plant-B,Welding,W-0100,1.3,No Incident,None,Critical,0,Full,Yes,77.9,27.6,32,9.5,2,Equipment Fix,N/A
SAF-009019,2024-06-30,Afternoon,Plant-A,Packaging,W-0104,18.6,No Incident,Noise,None,0,Full,Yes,74.9,26.4,153,2.7,4,Training,N/A
SAF-009020,2024-04-12,Night,Plant-A,Assembly,W-0153,3.6,Near Miss,None,None,0,Full,Yes,91.0,19.1,82,8.6,0,Equipment Fix,Unknown
SAF-009021,2024-10-02,Morning,Plant-B,Machining,W-0097,1.0,No Incident,None,None,0,Full,No,60.6,38.9,101,4.1,4,Procedure Update,Unknown
SAF-009022,2024-04-12,Night,Plant-C,Painting,W-0009,2.5,No Incident,None,None,16,Full,Yes,57.5,36.2,100,6.8,0,None,N/A
SAF-009023,2024-07-22,Night,Plant-C,Machining,W-0136,3.8,No Incident,None,High,0,Full,Yes,80.7,25.7,86,2.0,3,PPE Upgrade,N/A
SAF-009024,2024-02-06,Morning,Plant-C,Logistics,W-0175,11.6,No Incident,None,None,0,Full,Yes,56.7,44.3,39,6.0,0,Training,N/A
SAF-009025,2024-05-26,Night,Plant-A,Painting,W-0034,9.0,No Incident,None,None,0,Full,Yes,75.2,27.3,21,3.8,0,Training,N/A
SAF-009026,2024-05-16,Night,Plant-C,Logistics,W-0046,9.0,No Incident,Caught In,Low,0,Full,Yes,68.5,33.5,62,5.4,2,None,N/A
SAF-009027,2024-12-22,Night,Plant-A,Maintenance,W-0153,12.6,No Incident,Struck By,None,0,Full,Yes,66.1,25.2,173,9.4,2,None,N/A
SAF-009028,2024-12-28,Morning,Plant-B,Maintenance,W-0045,5.8,No Incident,None,High,0,Partial,Yes,71.6,33.1,23,1.7,4,PPE Upgrade,Human Error
SAF-009029,2024-11-14,Night,Plant-B,Machining,W-0140,2.4,Medical Treatment,Caught In,None,0,Full,Yes,80.5,41.4,22,2.6,3,PPE Upgrade,Human Error
SAF-009030,2024-03-03,Night,Plant-A,Machining,W-0182,0.9,No Incident,None,None,0,Full,Yes,78.7,28.6,111,7.5,0,Equipment Fix,Human Error
SAF-009031,2024-08-28,Afternoon,Plant-A,Painting,W-0072,7.5,No Incident,None,None,0,Full,Yes,84.7,30.0,42,8.7,2,None,N/A
SAF-009032,2024-10-23,Afternoon,Plant-A,Assembly,W-0085,1.6,No Incident,Caught In,None,0,Full,Yes,76.7,21.2,187,7.9,0,None,Unknown
SAF-009033,2024-03-20,Night,Plant-C,Assembly,W-0192,1.8,No Incident,Struck By,None,0,Full,No,72.6,25.3,174,3.0,1,Equipment Fix,Human Error
SAF-009034,2024-02-06,Morning,Plant-B,Painting,W-0019,3.6,No Incident,Ergonomic,None,0,None,Yes,77.1,21.1,156,5.1,0,Procedure Update,N/A
SAF-009035,2024-12-01,Night,Plant-A,Packaging,W-0179,1.8,No Incident,None,None,15,Full,Yes,75.4,41.8,187,5.8,1,None,N/A
SAF-009036,2024-08-02,Night,Plant-C,Machining,W-0008,11.9,No Incident,None,None,4,Full,Yes,100.0,20.0,194,8.1,4,Equipment Fix,N/A
SAF-009037,2024-06-22,Night,Plant-C,Painting,W-0168,8.3,No Incident,None,None,0,Full,Yes,63.9,29.6,190,1.7,3,None,Environmental
SAF-009038,2024-02-07,Afternoon,Plant-A,Machining,W-0015,8.8,Near Miss,None,None,0,Full,Yes,65.3,25.3,108,3.5,3,None,Equipment Failure
SAF-009039,2024-06-08,Night,Plant-B,Maintenance,W-0025,15.1,No Incident,None,None,0,Full,Yes,66.4,20.9,151,4.0,1,Training,N/A
SAF-009040,2024-10-06,Morning,Plant-C,Logistics,W-0005,0.7,No Incident,Chemical,None,0,Full,Yes,72.7,27.1,102,1.6,0,Training,N/A
SAF-009041,2024-03-02,Night,Plant-A,Logistics,W-0140,0.3,No Incident,None,None,0,Full,Yes,65.8,13.6,124,3.1,1,Training,N/A
SAF-009042,2024-02-02,Night,Plant-C,Maintenance,W-0194,4.1,No Incident,Chemical,None,0,Full,Yes,58.4,34.9,66,1.7,4,Training,Environmental
SAF-009043,2024-02-20,Morning,Plant-B,Packaging,W-0079,2.1,No Incident,None,None,8,Full,Yes,61.7,22.3,82,4.4,4,Procedure Update,Human Error
SAF-009044,2024-05-30,Night,Plant-B,Welding,W-0086,8.3,No Incident,None,None,0,Full,Yes,69.4,14.7,144,7.1,4,Procedure Update,N/A
SAF-009045,2024-07-28,Night,Plant-B,Logistics,W-0151,6.9,No Incident,None,None,0,Full,Yes,68.2,29.1,20,4.6,4,None,N/A
SAF-009046,2024-10-10,Morning,Plant-A,Quality,W-0001,2.1,Lost Time,None,None,7,Full,Yes,61.1,29.7,91,1.6,2,Procedure Update,N/A
SAF-009047,2024-09-12,Afternoon,Plant-B,Painting,W-0056,1.6,No Incident,Noise,None,14,Full,Yes,94.8,24.3,125,1.5,2,Training,N/A
SAF-009048,2024-04-01,Night,Plant-B,Machining,W-0038,4.9,No Incident,Electrical,None,30,Full,Yes,83.7,25.5,169,2.5,2,Training,N/A
SAF-009049,2024-07-13,Morning,Plant-C,Quality,W-0127,4.5,No Incident,None,None,20,Full,No,88.5,34.4,29,5.5,0,None,N/A
SAF-009050,2024-02-29,Night,Plant-C,Welding,W-0167,4.1,No Incident,None,None,13,Full,Yes,91.5,26.5,48,1.1,4,None,N/A
SAF-009051,2024-03-01,Night,Plant-B,Maintenance,W-0075,4.6,No Incident,Noise,None,0,Partial,Yes,94.6,28.4,128,1.7,0,None,N/A
SAF-009052,2024-09-09,Morning,Plant-C,Logistics,W-0075,6.4,No Incident,None,None,0,Full,Yes,51.3,15.9,41,2.7,1,Training,N/A
SAF-009053,2024-04-30,Morning,Plant-B,Maintenance,W-0168,0.3,First Aid,Chemical,None,0,Full,Yes,67.5,26.5,62,2.2,4,None,N/A
