inspection_id,timestamp,batch_id,product_id,production_line,inspector_id,inspection_method,sample_size,defects_found,defect_type,dimension_mm,tolerance_upper_mm,tolerance_lower_mm,hardness_HRC,surface_roughness_Ra,weight_g,pass_fail,disposition,cpk,notes
QI-007348,2024-01-11 04:54:19,BATCH-0001195,PROD-021,LINE-4,QI-003,Manual Gauge,43,11,Surface Finish,49.8086,50.5,49.5,56.9,2.971,253.96,Pass,Accept,1.368,OK
QI-007349,2024-01-11 04:56:21,BATCH-0003298,PROD-002,LINE-8,QI-009,Ultrasonic,71,6,NONE,49.9936,50.5,49.5,51.8,0.518,246.73,Pass,Accept,0.952,Needs rework
QI-007350,2024-01-11 04:58:00,BATCH-0006834,PROD-006,LINE-9,QI-015,Visual,69,14,Burr,48.9046,50.5,49.5,57.6,0.786,253.07,Pass,Accept,1.579,Needs rework
QI-007351,2024-01-11 05:00:09,BATCH-0008012,PROD-023,LINE-4,QI-012,CMM,29,7,Crack,49.4883,50.5,49.5,55.4,0.621,245.62,Pass,Accept,1.829,OK
QI-007352,2024-01-11 05:02:19,BATCH-0005679,PROD-012,LINE-8,QI-011,Ultrasonic,78,0,Scratch,50.4354,50.5,49.5,55.8,1.191,250.95,Pass,Accept,1.715,Minor deviation
QI-007353,2024-01-11 05:04:11,BATCH-0008109,PROD-001,LINE-6,QI-020,X-Ray,68,7,NONE,49.6062,50.5,49.5,61.2,0.293,255.93,Pass,Accept,1.668,OK
QI-007354,2024-01-11 05:06:14,BATCH-0002573,PROD-024,LINE-6,QI-005,X-Ray,45,9,NONE,49.4227,50.5,49.5,59.0,0.341,245.35,Pass,Accept,1.431,Minor deviation
QI-007355,2024-01-11 05:08:29,BATCH-0006608,PROD-006,LINE-2,QI-012,Laser Scan,78,12,Dimensional,49.8296,50.5,49.5,57.3,0.329,255.79,Fail,Accept,1.219,Critical failure
QI-007356,2024-01-11 05:10:27,BATCH-0006699,PROD-006,LINE-10,QI-016,CMM,39,11,NONE,49.4721,50.5,49.5,56.5,1.665,247.63,Pass,Accept,1.79,OK
QI-007357,2024-01-11 05:12:20,BATCH-0008268,PROD-016,LINE-9,QI-003,Visual,11,8,NONE,49.8944,50.5,49.5,55.9,0.433,259.0,Pass,Accept,1.706,Critical failure
QI-007358,2024-01-11 05:14:14,BATCH-0004271,PROD-021,LINE-9,QI-010,Visual,47,2,NONE,49.8298,50.5,49.5,61.5,0.81,244.92,Fail,Accept,1.11,Minor deviation
QI-007359,2024-01-11 05:16:29,BATCH-0009889,PROD-016,LINE-3,QI-002,Ultrasonic,49,9,Dimensional,49.8977,50.5,49.5,54.6,3.325,247.29,Pass,Accept,1.6,Within spec
QI-007360,2024-01-11 05:18:13,BATCH-0000075,PROD-017,LINE-1,QI-015,Visual,46,13,Missing Feature,49.9007,50.5,49.5,57.3,0.2,250.69,Pass,Accept,1.401,Minor deviation
QI-007361,2024-01-11 05:20:05,BATCH-0005413,PROD-008,LINE-7,QI-009,Manual Gauge,49,13,NONE,49.4151,50.5,49.5,52.5,0.893,243.46,Pass,Rework,1.41,OK
QI-007362,2024-01-11 05:22:10,BATCH-0003767,PROD-024,LINE-8,QI-018,X-Ray,30,5,Scratch,50.056,50.5,49.5,56.6,0.2,250.28,Pass,Accept,1.534,OK
QI-007363,2024-01-11 05:24:27,BATCH-0006625,PROD-022,LINE-4,QI-012,Laser Scan,29,0,Burr,50.8802,50.5,49.5,62.3,0.358,249.01,Pass,Accept,1.162,Minor deviation
QI-007364,2024-01-11 05:26:06,BATCH-0006926,PROD-007,LINE-1,QI-013,Ultrasonic,50,0,NONE,49.6197,50.5,49.5,55.1,0.473,244.68,Pass,Accept,1.654,Needs rework
QI-007365,2024-01-11 05:28:21,BATCH-0007195,PROD-010,LINE-3,QI-020,CMM,93,0,Dimensional,50.6435,50.5,49.5,59.3,3.792,248.28,Pass,Accept,1.583,Needs rework
QI-007366,2024-01-11 05:30:24,BATCH-0008215,PROD-016,LINE-7,QI-014,X-Ray,16,6,Surface Finish,49.403,50.5,49.5,61.4,0.249,245.65,Pass,Accept,1.078,Minor deviation
QI-007367,2024-01-11 05:32:20,BATCH-0003429,PROD-002,LINE-6,QI-004,Laser Scan,34,5,NONE,50.1581,50.5,49.5,61.1,2.28,250.18,Pass,Accept,1.484,Minor deviation
QI-007368,2024-01-11 05:34:17,BATCH-0003060,PROD-016,LINE-4,QI-014,CMM,86,3,Dimensional,49.7541,50.5,49.5,54.5,1.529,253.52,Fail,Accept,1.184,Critical failure
QI-007369,2024-01-11 05:36:09,BATCH-0000521,PROD-004,LINE-6,QI-013,Ultrasonic,81,11,Scratch,49.8421,50.5,49.5,57.3,0.979,247.29,Pass,Accept,2.046,Needs rework
QI-007370,2024-01-11 05:38:14,BATCH-0003136,PROD-016,LINE-5,QI-017,Laser Scan,13,12,NONE,49.7975,50.5,49.5,57.9,0.513,253.93,Pass,Accept,1.191,Critical failure
QI-007371,2024-01-11 05:40:12,BATCH-0001240,PROD-005,LINE-3,QI-013,Visual,37,8,Burr,50.4905,50.5,49.5,56.5,1.336,253.74,Pass,Accept,1.771,Minor deviation
QI-007372,2024-01-11 05:42:24,BATCH-0006502,PROD-023,LINE-4,QI-003,Ultrasonic,20,1,Missing Feature,50.9223,50.5,49.5,53.1,0.361,251.32,Pass,Accept,1.553,Minor deviation
QI-007373,2024-01-11 05:44:12,BATCH-0002023,PROD-017,LINE-8,QI-013,Ultrasonic,47,10,Contamination,50.6229,50.5,49.5,55.6,0.219,259.12,Pass,Accept,1.674,OK
QI-007374,2024-01-11 05:46:19,BATCH-0003382,PROD-003,LINE-2,QI-014,Visual,40,4,NONE,48.9204,50.5,49.5,53.7,1.541,246.86,Pass,Accept,1.66,Within spec
QI-007375,2024-01-11 05:48:02,BATCH-0001759,PROD-019,LINE-7,QI-014,CMM,95,14,Burr,50.0083,50.5,49.5,57.9,0.262,248.64,Pass,Accept,1.775,Critical failure
QI-007376,2024-01-11 05:50:28,BATCH-0007925,PROD-015,LINE-10,QI-002,Laser Scan,84,1,NONE,49.338,50.5,49.5,58.7,1.575,249.62,Pass,Accept,1.658,Critical failure
QI-007377,2024-01-11 05:52:19,BATCH-0007376,PROD-021,LINE-6,QI-005,X-Ray,15,6,Contamination,49.5083,50.5,49.5,57.7,0.694,246.74,Pass,Accept,1.597,OK
QI-007378,2024-01-11 05:54:25,BATCH-0009780,PROD-008,LINE-1,QI-004,Manual Gauge,77,7,Crack,49.9782,50.5,49.5,57.0,1.482,257.37,Pass,Accept,2.393,OK
QI-007379,2024-01-11 05:56:11,BATCH-0000243,PROD-007,LINE-5,QI-004,CMM,6,2,Dimensional,50.5989,50.5,49.5,61.8,1.543,255.68,Pass,Accept,1.308,Within spec
QI-007380,2024-01-11 05:58:06,BATCH-0005596,PROD-002,LINE-2,QI-005,Visual,45,4,NONE,49.6584,50.5,49.5,61.0,2.499,249.73,Pass,Accept,1.252,OK
QI-007381,2024-01-11 06:00:01,BATCH-0003987,PROD-019,LINE-9,QI-006,Visual,23,3,NONE,50.4697,50.5,49.5,59.1,0.958,246.79,Pass,Accept,1.23,Critical failure
QI-007382,2024-01-11 06:02:03,BATCH-0004955,PROD-017,LINE-10,QI-020,Ultrasonic,14,8,Contamination,49.946,50.5,49.5,54.6,0.294,248.32,Pass,Accept,1.689,Minor deviation
QI-007383,2024-01-11 06:04:12,BATCH-0000676,PROD-020,LINE-1,QI-019,Manual Gauge,96,1,Crack,49.9751,50.5,49.5,60.8,0.886,244.82,Pass,Accept,1.162,Needs rework
QI-007384,2024-01-11 06:06:30,BATCH-0003398,PROD-017,LINE-6,QI-012,X-Ray,38,5,NONE,50.0316,50.5,49.5,56.9,0.2,253.27,Pass,Accept,1.61,OK
QI-007385,2024-01-11 06:08:27,BATCH-0009087,PROD-008,LINE-6,QI-020,Laser Scan,35,6,Scratch,50.5311,50.5,49.5,58.7,0.509,248.23,Pass,Accept,1.545,OK
QI-007386,2024-01-11 06:10:30,BATCH-0008750,PROD-004,LINE-5,QI-012,Manual Gauge,75,3,NONE,51.0355,50.5,49.5,51.0,0.317,259.07,Pass,Accept,1.937,Critical failure
QI-007387,2024-01-11 06:12:09,BATCH-0003631,PROD-020,LINE-8,QI-002,CMM,73,8,NONE,49.7603,50.5,49.5,56.3,0.2,252.91,Pass,Rework,1.393,Within spec
QI-007388,2024-01-11 06:14:15,BATCH-0003104,PROD-011,LINE-9,QI-020,Manual Gauge,81,14,Scratch,49.4858,50.5,49.5,54.9,0.23,253.16,Pass,Accept,1.117,OK
QI-007389,2024-01-11 06:16:04,BATCH-0003272,PROD-006,LINE-1,QI-012,Ultrasonic,69,11,Missing Feature,49.8558,50.5,49.5,63.8,4.608,247.25,Pass,Accept,1.562,OK
QI-007390,2024-01-11 06:18:16,BATCH-0001669,PROD-014,LINE-1,QI-002,Visual,35,0,Burr,49.4073,50.5,49.5,57.8,4.215,244.4,Pass,Accept,1.581,OK
QI-007391,2024-01-11 06:20:20,BATCH-0005225,PROD-016,LINE-2,QI-019,Manual Gauge,44,8,Missing Feature,49.6563,50.5,49.5,60.1,1.618,256.03,Pass,Accept,1.806,OK
QI-007392,2024-01-11 06:22:12,BATCH-0001571,PROD-015,LINE-9,QI-006,Ultrasonic,13,9,Dimensional,49.1239,50.5,49.5,64.4,2.118,243.18,Pass,Accept,1.755,Needs rework
QI-007393,2024-01-11 06:24:03,BATCH-0008391,PROD-010,LINE-6,QI-006,Laser Scan,10,14,Dimensional,50.6425,50.5,49.5,60.0,0.673,250.96,Pass,Accept,1.724,Critical failure
QI-007394,2024-01-11 06:26:15,BATCH-0000258,PROD-006,LINE-1,QI-003,Visual,36,4,Porosity,49.9965,50.5,49.5,58.7,1.709,251.42,Pass,Scrap,0.876,Needs rework
QI-007395,2024-01-11 06:28:09,BATCH-0001727,PROD-008,LINE-9,QI-018,Visual,16,0,Scratch,50.43,50.5,49.5,60.2,6.292,249.56,Pass,Accept,1.66,Minor deviation
QI-007396,2024-01-11 06:30:21,BATCH-0006522,PROD-001,LINE-10,QI-009,Laser Scan,99,4,Dimensional,49.6149,50.5,49.5,54.2,0.613,246.18,Pass,Accept,0.63,Needs rework
QI-007397,2024-01-11 06:32:22,BATCH-0006600,PROD-014,LINE-2,QI-005,Manual Gauge,46,2,Dimensional,50.6376,50.5,49.5,60.9,0.392,246.24,Pass,Scrap,2.03,Critical failure
QI-007398,2024-01-11 06:34:12,BATCH-0004581,PROD-015,LINE-1,QI-011,Laser Scan,82,6,Crack,50.0527,50.5,49.5,62.1,2.102,249.58,Pass,Rework,1.731,Critical failure
QI-007399,2024-01-11 06:36:28,BATCH-0008857,PROD-016,LINE-5,QI-016,Visual,31,0,Crack,50.023,50.5,49.5,60.2,0.511,258.0,Pass,Accept,1.628,Minor deviation
QI-007400,2024-01-11 06:38:16,BATCH-0000186,PROD-021,LINE-7,QI-004,X-Ray,14,13,NONE,50.6868,50.5,49.5,53.5,0.299,242.19,Pass,Accept,2.034,OK
QI-007401,2024-01-11 06:40:10,BATCH-0002581,PROD-006,LINE-5,QI-015,X-Ray,62,11,Surface Finish,49.5087,50.5,49.5,57.7,0.348,244.42,Pass,Accept,1.295,Minor deviation
QI-007402,2024-01-11 06:42:18,BATCH-0004089,PROD-004,LINE-2,QI-017,Visual,9,13,Contamination,49.9375,50.5,49.5,59.0,2.971,248.21,Pass,Accept,1.603,Within spec
QI-007403,2024-01-11 06:44:29,BATCH-0006937,PROD-007,LINE-8,QI-019,Laser Scan,98,14,Missing Feature,50.6109,50.5,49.5,56.0,0.559,246.36,Pass,Accept,1.256,OK
QI-007404,2024-01-11 06:46:00,BATCH-0002215,PROD-018,LINE-1,QI-005,X-Ray,10,4,NONE,49.4204,50.5,49.5,55.7,1.903,249.76,Pass,Accept,1.479,Within spec
QI-007405,2024-01-11 06:48:04,BATCH-0008811,PROD-014,LINE-6,QI-004,Ultrasonic,88,6,Scratch,50.2118,50.5,49.5,61.0,0.731,252.74,Pass,Accept,1.263,Critical failure
QI-007406,2024-01-11 06:50:30,BATCH-0000956,PROD-016,LINE-2,QI-004,Ultrasonic,81,2,Contamination,50.1381,50.5,49.5,66.6,0.912,255.59,Pass,Accept,1.213,Within spec
QI-007407,2024-01-11 06:52:25,BATCH-0001954,PROD-002,LINE-4,QI-012,Laser Scan,89,6,Surface Finish,50.2259,50.5,49.5,59.3,0.28,251.74,Pass,Accept,1.694,Critical failure
QI-007408,2024-01-11 06:54:30,BATCH-0009782,PROD-022,LINE-6,QI-016,Manual Gauge,26,4,NONE,49.9878,50.5,49.5,56.9,1.559,248.55,Pass,Accept,1.777,Within spec
QI-007409,2024-01-11 06:56:21,BATCH-0003639,PROD-012,LINE-5,QI-018,Visual,44,4,NONE,49.6991,50.5,49.5,60.6,0.226,249.32,Pass,Accept,1.218,Minor deviation
QI-007410,2024-01-11 06:58:12,BATCH-0008205,PROD-023,LINE-8,QI-013,Visual,68,10,Burr,50.6913,50.5,49.5,57.5,0.964,253.86,Pass,Rework,1.519,OK
QI-007411,2024-01-11 07:00:04,BATCH-0008660,PROD-021,LINE-10,QI-010,Visual,10,1,NONE,50.2012,50.5,49.5,60.3,1.332,253.39,Pass,Accept,1.647,OK
QI-007412,2024-01-11 07:02:19,BATCH-0005987,PROD-022,LINE-7,QI-004,Ultrasonic,20,8,NONE,49.2647,50.5,49.5,61.5,2.176,251.96,Pass,Scrap,1.936,OK
QI-007413,2024-01-11 07:04:25,BATCH-0003178,PROD-009,LINE-7,QI-016,Ultrasonic,76,10,NONE,50.6087,50.5,49.5,55.7,3.885,248.38,Pass,Accept,1.31,Needs rework
QI-007414,2024-01-11 07:06:14,BATCH-0001180,PROD-017,LINE-4,QI-007,Manual Gauge,26,6,Dimensional,50.3359,50.5,49.5,59.7,0.665,250.23,Fail,Rework,1.69,Needs rework
QI-007415,2024-01-11 07:08:30,BATCH-0001808,PROD-024,LINE-6,QI-009,Ultrasonic,53,7,Burr,50.1027,50.5,49.5,62.1,0.2,242.81,Pass,Accept,1.466,OK
QI-007416,2024-01-11 07:10:12,BATCH-0005794,PROD-015,LINE-4,QI-011,X-Ray,90,7,Contamination,50.2141,50.5,49.5,60.6,0.585,250.12,Pass,Accept,1.445,Minor deviation
QI-007417,2024-01-11 07:12:02,BATCH-0004523,PROD-016,LINE-9,QI-006,CMM,69,1,NONE,50.3613,50.5,49.5,56.6,0.447,245.5,Pass,Accept,1.516,OK
QI-007418,2024-01-11 07:14:03,BATCH-0003949,PROD-009,LINE-8,QI-018,Laser Scan,63,1,Dimensional,50.1627,50.5,49.5,60.7,4.365,260.81,Pass,Accept,0.866,Within spec
QI-007419,2024-01-11 07:16:24,BATCH-0009231,PROD-009,LINE-6,QI-011,Laser Scan,39,13,NONE,49.0839,50.5,49.5,56.5,0.2,250.48,Pass,Accept,1.503,Needs rework
QI-007420,2024-01-11 07:18:12,BATCH-0007931,PROD-002,LINE-10,QI-009,Manual Gauge,96,0,Dimensional,50.24,50.5,49.5,58.5,1.803,252.43,Pass,Accept,1.905,Minor deviation
QI-007421,2024-01-11 07:20:12,BATCH-0008916,PROD-010,LINE-10,QI-002,Ultrasonic,5,7,Surface Finish,49.4845,50.5,49.5,57.0,0.521,252.14,Pass,Accept,1.211,Minor deviation
QI-007422,2024-01-11 07:22:04,BATCH-0001545,PROD-005,LINE-2,QI-005,Laser Scan,36,4,Dimensional,50.8546,50.5,49.5,55.9,0.377,245.88,Pass,Accept,1.38,Needs rework
QI-007423,2024-01-11 07:24:24,BATCH-0005890,PROD-014,LINE-10,QI-008,X-Ray,83,14,Porosity,50.3007,50.5,49.5,57.2,0.79,251.43,Fail,Accept,1.381,Within spec
QI-007424,2024-01-11 07:26:23,BATCH-0007942,PROD-002,LINE-6,QI-019,Visual,36,13,Dimensional,50.5173,50.5,49.5,54.6,1.659,254.93,Pass,Accept,1.046,Minor deviation
QI-007425,2024-01-11 07:28:17,BATCH-0004032,PROD-004,LINE-2,QI-012,Manual Gauge,17,8,NONE,50.5282,50.5,49.5,57.9,0.867,243.84,Pass,Accept,2.51,Critical failure
QI-007426,2024-01-11 07:30:12,BATCH-0004262,PROD-022,LINE-6,QI-007,Laser Scan,84,7,NONE,50.2043,50.5,49.5,59.0,0.2,246.56,Pass,Accept,1.596,Needs rework
QI-007427,2024-01-11 07:32:13,BATCH-0001419,PROD-012,LINE-7,QI-012,Visual,8,10,Scratch,50.0937,50.5,49.5,54.8,0.2,249.37,Pass,Accept,1.513,Needs rework
QI-007428,2024-01-11 07:34:00,BATCH-0005203,PROD-020,LINE-6,QI-012,Visual,58,1,Scratch,50.5089,50.5,49.5,55.8,0.238,241.68,Pass,Accept,1.883,Needs rework
QI-007429,2024-01-11 07:36:24,BATCH-0009500,PROD-014,LINE-3,QI-012,Ultrasonic,45,9,Burr,49.7963,50.5,49.5,61.8,1.528,251.62,Pass,Accept,1.654,Critical failure
QI-007430,2024-01-11 07:38:06,BATCH-0001384,PROD-010,LINE-5,QI-002,X-Ray,49,10,Surface Finish,49.0414,50.5,49.5,60.8,2.378,243.19,Pass,Accept,0.962,OK
QI-007431,2024-01-11 07:40:09,BATCH-0000353,PROD-007,LINE-4,QI-011,Visual,54,12,Contamination,49.5276,50.5,49.5,57.0,4.153,249.57,Pass,Accept,1.233,OK
QI-007432,2024-01-11 07:42:19,BATCH-0006187,PROD-013,LINE-1,QI-017,X-Ray,90,5,Scratch,49.5397,50.5,49.5,57.5,1.761,254.03,Pass,Accept,1.95,Minor deviation
QI-007433,2024-01-11 07:44:16,BATCH-0006985,PROD-023,LINE-6,QI-004,X-Ray,85,6,NONE,49.886,50.5,49.5,55.0,2.376,252.37,Pass,Scrap,1.479,Within spec
QI-007434,2024-01-11 07:46:04,BATCH-0000202,PROD-004,LINE-5,QI-016,Manual Gauge,61,12,Dimensional,50.1653,50.5,49.5,53.4,0.973,245.5,Pass,Accept,1.646,Critical failure
QI-007435,2024-01-11 07:48:08,BATCH-0008194,PROD-006,LINE-5,QI-010,CMM,94,8,NONE,48.8252,50.5,49.5,55.8,2.734,239.01,Pass,Accept,1.409,Minor deviation
QI-007436,2024-01-11 07:50:25,BATCH-0006886,PROD-005,LINE-3,QI-007,Laser Scan,25,12,NONE,50.1104,50.5,49.5,56.3,1.614,252.5,Pass,Accept,1.424,Minor deviation
QI-007437,2024-01-11 07:52:30,BATCH-0003005,PROD-009,LINE-4,QI-002,CMM,37,3,Surface Finish,50.4251,50.5,49.5,54.8,0.624,249.85,Pass,Accept,1.589,Needs rework
QI-007438,2024-01-11 07:54:12,BATCH-0003862,PROD-024,LINE-8,QI-017,Ultrasonic,28,12,Scratch,50.492,50.5,49.5,55.9,0.875,253.29,Pass,Accept,1.513,Critical failure
QI-007439,2024-01-11 07:56:28,BATCH-0006227,PROD-005,LINE-9,QI-002,Manual Gauge,48,0,NONE,50.7844,50.5,49.5,58.1,0.2,246.53,Pass,Accept,1.62,Within spec
QI-007440,2024-01-11 07:58:17,BATCH-0005788,PROD-011,LINE-6,QI-007,Manual Gauge,46,4,NONE,49.9457,50.5,49.5,62.2,0.2,261.6,Pass,Accept,2.296,Critical failure
QI-007441,2024-01-11 08:00:19,BATCH-0000977,PROD-004,LINE-2,QI-003,Ultrasonic,85,13,Crack,50.2565,50.5,49.5,54.3,1.112,240.15,Pass,Accept,1.059,Needs rework
QI-007442,2024-01-11 08:02:29,BATCH-0004747,PROD-002,LINE-9,QI-009,X-Ray,27,9,Porosity,49.7653,50.5,49.5,60.9,1.98,247.86,Pass,Accept,1.885,OK
QI-007443,2024-01-11 08:04:20,BATCH-0006508,PROD-019,LINE-6,QI-015,Laser Scan,53,12,Scratch,49.3014,50.5,49.5,59.9,0.745,245.73,Pass,Accept,1.433,OK
QI-007444,2024-01-11 08:06:25,BATCH-0000621,PROD-011,LINE-1,QI-004,X-Ray,33,13,Burr,49.8989,50.5,49.5,59.5,0.261,248.13,Pass,Accept,1.407,Within spec
QI-007445,2024-01-11 08:08:21,BATCH-0002313,PROD-008,LINE-1,QI-017,Manual Gauge,28,12,Scratch,49.0325,50.5,49.5,55.0,0.691,247.47,Pass,Accept,1.775,Critical failure
QI-007446,2024-01-11 08:10:13,BATCH-0006724,PROD-017,LINE-5,QI-014,X-Ray,16,1,NONE,50.4307,50.5,49.5,60.6,0.386,248.21,Pass,Accept,1.436,OK
QI-007447,2024-01-11 08:12:15,BATCH-0002861,PROD-014,LINE-9,QI-019,Laser Scan,37,10,Surface Finish,50.1001,50.5,49.5,54.5,5.685,255.61,Pass,Accept,1.752,Critical failure
QI-007448,2024-01-11 08:14:20,BATCH-0002352,PROD-021,LINE-7,QI-004,Manual Gauge,89,0,Burr,49.0321,50.5,49.5,60.0,1.733,255.38,Pass,Accept,1.139,OK
QI-007449,2024-01-11 08:16:01,BATCH-0005095,PROD-006,LINE-4,QI-010,Laser Scan,45,10,NONE,49.6001,50.5,49.5,53.9,0.688,254.83,Pass,Accept,1.732,Needs rework
QI-007450,2024-01-11 08:18:03,BATCH-0008102,PROD-019,LINE-1,QI-010,Ultrasonic,91,10,NONE,49.5514,50.5,49.5,63.5,0.442,249.97,Pass,Accept,1.335,Needs rework
QI-007451,2024-01-11 08:20:12,BATCH-0009048,PROD-024,LINE-7,QI-017,Visual,39,8,Crack,48.9781,50.5,49.5,56.5,0.2,249.99,Pass,Accept,2.125,Critical failure
QI-007452,2024-01-11 08:22:11,BATCH-0009915,PROD-022,LINE-10,QI-008,CMM,47,12,Surface Finish,50.5571,50.5,49.5,62.6,0.256,251.4,Pass,Accept,1.421,Critical failure
QI-007453,2024-01-11 08:24:12,BATCH-0002160,PROD-012,LINE-6,QI-006,Visual,34,6,NONE,49.3959,50.5,49.5,55.8,2.002,247.24,Pass,Accept,1.426,Within spec
QI-007454,2024-01-11 08:26:05,BATCH-0002370,PROD-018,LINE-7,QI-009,CMM,14,1,Contamination,50.7276,50.5,49.5,60.7,1.0,241.83,Pass,Accept,1.445,Within spec
QI-007455,2024-01-11 08:28:26,BATCH-0005520,PROD-007,LINE-6,QI-006,Visual,95,5,Burr,49.8673,50.5,49.5,62.9,0.2,245.66,Pass,Accept,1.266,Minor deviation
QI-007456,2024-01-11 08:30:15,BATCH-0001717,PROD-013,LINE-10,QI-015,Visual,67,10,NONE,49.9314,50.5,49.5,62.2,4.852,247.5,Pass,Accept,1.618,OK
QI-007457,2024-01-11 08:32:23,BATCH-0009016,PROD-013,LINE-1,QI-007,CMM,47,5,NONE,50.0721,50.5,49.5,53.5,0.833,250.63,Pass,Accept,1.418,OK
QI-007458,2024-01-11 08:34:15,BATCH-0002399,PROD-015,LINE-10,QI-016,CMM,78,8,Surface Finish,49.4173,50.5,49.5,62.2,1.255,250.8,Pass,Accept,1.597,Minor deviation
QI-007459,2024-01-11 08:36:26,BATCH-0006984,PROD-019,LINE-2,QI-012,Ultrasonic,24,2,Surface Finish,49.7471,50.5,49.5,53.5,2.495,253.62,Pass,Accept,2.065,Within spec
QI-007460,2024-01-11 08:38:21,BATCH-0001627,PROD-024,LINE-9,QI-018,CMM,73,6,Scratch,49.4853,50.5,49.5,56.4,0.2,252.59,Pass,Accept,1.445,OK
QI-007461,2024-01-11 08:40:09,BATCH-0004010,PROD-006,LINE-5,QI-017,Manual Gauge,95,2,Missing Feature,50.193,50.5,49.5,60.6,1.47,252.61,Pass,Accept,1.28,Minor deviation
QI-007462,2024-01-11 08:42:01,BATCH-0005528,PROD-024,LINE-10,QI-012,Visual,12,10,Scratch,50.1785,50.5,49.5,60.7,3.421,243.43,Pass,Accept,1.925,OK
QI-007463,2024-01-11 08:44:05,BATCH-0000707,PROD-006,LINE-8,QI-020,Laser Scan,87,8,Contamination,50.0344,50.5,49.5,51.4,1.325,251.68,Fail,Accept,1.662,Needs rework
QI-007464,2024-01-11 08:46:02,BATCH-0006813,PROD-025,LINE-2,QI-002,X-Ray,94,4,Missing Feature,49.6924,50.5,49.5,60.4,0.702,244.11,Pass,Accept,1.492,Needs rework
QI-007465,2024-01-11 08:48:28,BATCH-0002055,PROD-003,LINE-8,QI-012,Visual,39,10,NONE,50.3033,50.5,49.5,58.2,0.2,249.2,Pass,Accept,1.396,Needs rework
QI-007466,2024-01-11 08:50:11,BATCH-0001066,PROD-004,LINE-3,QI-005,Visual,24,8,Burr,50.7211,50.5,49.5,58.7,2.58,245.77,Pass,Accept,2.062,Minor deviation
QI-007467,2024-01-11 08:52:26,BATCH-0000989,PROD-002,LINE-3,QI-007,CMM,95,7,Surface Finish,50.7223,50.5,49.5,56.5,1.574,251.33,Pass,Accept,1.537,OK
QI-007468,2024-01-11 08:54:29,BATCH-0008674,PROD-012,LINE-8,QI-012,Visual,21,3,Crack,49.6388,50.5,49.5,52.3,0.809,270.03,Pass,Accept,1.323,Critical failure
QI-007469,2024-01-11 08:56:15,BATCH-0004737,PROD-014,LINE-6,QI-009,Laser Scan,15,13,Porosity,51.0673,50.5,49.5,57.3,0.838,257.61,Pass,Accept,1.768,Critical failure
QI-007470,2024-01-11 08:58:30,BATCH-0000544,PROD-001,LINE-1,QI-019,Visual,64,11,NONE,49.744,50.5,49.5,57.5,0.373,260.36,Pass,Accept,1.016,Within spec
QI-007471,2024-01-11 09:00:04,BATCH-0001268,PROD-010,LINE-9,QI-010,CMM,35,2,NONE,49.9965,50.5,49.5,51.8,0.518,254.69,Pass,Accept,0.993,Critical failure
QI-007472,2024-01-11 09:02:06,BATCH-0005294,PROD-009,LINE-9,QI-002,Laser Scan,96,6,NONE,49.3305,50.5,49.5,56.3,1.536,251.18,Pass,Accept,1.978,OK
QI-007473,2024-01-11 09:04:02,BATCH-0007866,PROD-022,LINE-5,QI-004,X-Ray,86,10,NONE,50.3785,50.5,49.5,56.0,6.3,249.27,Pass,Accept,1.483,OK
QI-007474,2024-01-11 09:06:22,BATCH-0009535,PROD-012,LINE-1,QI-018,Laser Scan,44,13,Scratch,48.9855,50.5,49.5,56.1,1.611,251.32,Pass,Accept,1.822,OK
QI-007475,2024-01-11 09:08:30,BATCH-0008134,PROD-024,LINE-9,QI-006,Visual,74,8,Dimensional,49.8734,50.5,49.5,57.2,0.2,246.79,Pass,Accept,1.736,Critical failure
QI-007476,2024-01-11 09:10:04,BATCH-0000290,PROD-019,LINE-3,QI-014,Manual Gauge,44,3,Burr,50.3126,50.5,49.5,58.8,1.443,250.75,Pass,Accept,1.236,Needs rework
QI-007477,2024-01-11 09:12:10,BATCH-0006467,PROD-014,LINE-2,QI-018,Visual,72,7,NONE,50.2027,50.5,49.5,55.3,0.761,256.27,Pass,Accept,2.06,Within spec
QI-007478,2024-01-11 09:14:04,BATCH-0002228,PROD-014,LINE-2,QI-016,Ultrasonic,19,11,Dimensional,50.1917,50.5,49.5,55.9,0.2,252.05,Pass,Accept,1.639,Needs rework
QI-007479,2024-01-11 09:16:08,BATCH-0008577,PROD-014,LINE-1,QI-019,CMM,74,7,Burr,50.0786,50.5,49.5,56.6,0.658,253.2,Pass,Accept,1.487,OK
QI-007480,2024-01-11 09:18:05,BATCH-0001054,PROD-015,LINE-9,QI-017,Ultrasonic,10,10,Missing Feature,49.8238,50.5,49.5,58.1,1.165,254.7,Pass,Accept,1.219,Critical failure
QI-007481,2024-01-11 09:20:30,BATCH-0000609,PROD-024,LINE-5,QI-018,X-Ray,73,1,NONE,50.5009,50.5,49.5,60.3,1.084,249.19,Pass,Accept,2.074,Needs rework
QI-007482,2024-01-11 09:22:06,BATCH-0009247,PROD-007,LINE-5,QI-018,X-Ray,8,6,Porosity,49.7701,50.5,49.5,58.3,0.77,257.52,Pass,Scrap,0.931,Within spec
