order_id,order_date,supplier_id,material_id,material_category,plant,warehouse_id,ordered_qty,received_qty,unit_price_USD,total_cost_USD,lead_time_days,actual_delivery_days,on_time_delivery,quality_rating,stock_level_units,reorder_point,inventory_turnover,transport_mode,status
PO-0007400,2024-05-21,SUP-018,MAT-003,Consumable,Plant-B,WH-10,1560,4013,1.75,1361.64,32,50,Yes,4.25,9214,601,6.64,Truck,Cancelled
PO-0007401,2024-11-15,SUP-036,MAT-011,Spare Part,Plant-C,WH-02,3674,2729,22.39,35359.94,24,81,No,3.2,2061,943,8.21,Rail,Pending
PO-0007402,2024-12-02,SUP-032,MAT-007,Consumable,Plant-B,WH-10,2827,4554,24.08,245945.12,15,97,Yes,4.91,6086,194,8.77,Rail,Pending
PO-0007403,2024-10-02,SUP-014,MAT-026,Component,Plant-C,WH-01,2805,4968,30.08,546298.01,74,59,No,4.42,4432,644,8.46,Truck,Delivered
PO-0007404,2024-06-07,SUP-022,MAT-022,Consumable,Plant-B,WH-06,1161,3894,110.12,42246.25,37,72,Yes,4.32,5944,525,9.64,Truck,Delivered
PO-0007405,2024-04-18,SUP-025,MAT-060,Packaging,Plant-A,WH-07,321,2156,83.38,26299.31,38,6,Yes,3.55,6884,639,8.74,Truck,Cancelled
PO-0007406,2024-10-09,SUP-023,MAT-010,Spare Part,Plant-B,WH-05,1784,2757,76.45,61138.88,83,42,Yes,4.99,4761,804,7.16,Air,Delivered
PO-0007407,2024-03-30,SUP-023,MAT-044,Consumable,Plant-C,WH-03,1064,880,13.67,268331.57,88,34,Yes,4.11,3258,829,10.49,Truck,Delivered
PO-0007408,2024-10-06,SUP-022,MAT-017,Spare Part,Plant-A,WH-03,2440,3545,17.31,61471.4,44,72,Yes,4.95,7428,955,8.03,Air,Delivered
PO-0007409,2024-12-05,SUP-003,MAT-051,Component,Plant-B,WH-07,1429,2430,21.84,127489.68,39,22,No,4.56,2603,308,6.42,Ship,Delivered
PO-0007410,2024-02-08,SUP-012,MAT-043,Consumable,Plant-B,WH-02,2484,3428,6.54,151848.43,14,95,Yes,4.12,2848,220,7.4,Ship,Delivered
PO-0007411,2024-06-08,SUP-012,MAT-055,Component,Plant-A,WH-05,4454,4458,106.62,29236.85,70,80,No,4.23,7327,234,6.89,Ship,Cancelled
PO-0007412,2024-01-09,SUP-003,MAT-042,Raw Material,Plant-B,WH-01,1136,1534,92.81,81982.5,15,89,Yes,3.85,5731,443,8.29,Truck,Delivered
PO-0007413,2024-05-29,SUP-001,MAT-033,Component,Plant-A,WH-05,3988,4165,106.91,170825.84,85,13,Yes,3.24,7328,103,6.8,Truck,Delivered
PO-0007414,2024-07-18,SUP-038,MAT-058,Component,Plant-B,WH-02,250,695,3.09,1288.03,3,73,Yes,3.06,5469,508,7.81,Rail,Delivered
PO-0007415,2024-03-31,SUP-019,MAT-056,Consumable,Plant-C,WH-05,4450,1909,32.47,61121.75,24,67,Yes,4.89,3635,158,5.74,Truck,Delivered
PO-0007416,2024-06-08,SUP-001,MAT-029,Spare Part,Plant-C,WH-05,379,683,105.87,357262.23,43,46,No,4.77,4245,217,7.76,Air,In Transit
PO-0007417,2024-08-31,SUP-016,MAT-024,Spare Part,Plant-A,WH-01,2571,4316,24.36,16133.67,17,25,Yes,4.94,154,755,8.23,Truck,Delivered
PO-0007418,2024-09-29,SUP-013,MAT-032,Component,Plant-A,WH-03,4112,3805,125.77,170366.38,89,87,No,3.55,4052,186,5.44,Truck,Pending
PO-0007419,2024-08-11,SUP-017,MAT-039,Raw Material,Plant-C,WH-02,1207,683,3.02,57488.94,82,40,Yes,3.72,3558,519,7.2,Truck,Delivered
PO-0007420,2024-12-17,SUP-028,MAT-002,Spare Part,Plant-A,WH-10,2679,2228,56.85,172496.47,66,13,Yes,4.64,7422,382,12.82,Truck,Delivered
PO-0007421,2024-04-10,SUP-029,MAT-036,Component,Plant-C,WH-02,3750,4503,49.17,567503.22,57,47,Yes,4.87,2704,985,13.0,Ship,Cancelled
PO-0007422,2024-07-02,SUP-031,MAT-015,Component,Plant-B,WH-07,4649,2641,12.02,190397.1,71,2,Yes,4.6,5500,661,8.0,Truck,Partial
PO-0007423,2024-08-13,SUP-014,MAT-033,Raw Material,Plant-C,WH-06,4922,2936,18.22,115092.56,64,81,Yes,3.85,7316,718,8.99,Truck,Pending
PO-0007424,2024-04-04,SUP-036,MAT-054,Packaging,Plant-C,WH-03,2518,3783,136.3,29499.57,54,19,No,3.52,780,970,8.6,Truck,Delivered
PO-0007425,2024-04-20,SUP-020,MAT-009,Raw Material,Plant-C,WH-06,2560,4321,30.42,330840.71,1,86,Yes,3.92,9590,861,7.75,Truck,Pending
PO-0007426,2024-07-29,SUP-017,MAT-042,Packaging,Plant-C,WH-05,4524,1849,19.64,35302.21,56,97,Yes,4.5,3984,490,9.99,Truck,Pending
PO-0007427,2024-12-05,SUP-025,MAT-029,Packaging,Plant-B,WH-10,2176,4749,153.03,93002.23,88,8,Yes,3.93,4246,410,8.13,Ship,Delivered
PO-0007428,2024-03-24,SUP-028,MAT-021,Raw Material,Plant-C,WH-03,283,2462,135.67,791.0,17,87,Yes,3.2,3853,251,7.45,Truck,Delivered
PO-0007429,2024-09-03,SUP-024,MAT-022,Raw Material,Plant-A,WH-07,3032,4695,7.58,342103.71,7,96,Yes,3.22,2102,427,8.58,Truck,Partial
PO-0007430,2024-04-26,SUP-035,MAT-001,Packaging,Plant-A,WH-01,1089,207,27.39,129836.94,85,43,Yes,4.63,7347,617,7.69,Rail,Delivered
PO-0007431,2024-04-29,SUP-017,MAT-007,Spare Part,Plant-A,WH-06,1968,3157,23.29,122523.57,20,7,Yes,3.33,8266,605,9.27,Truck,Delivered
PO-0007432,2024-01-25,SUP-011,MAT-034,Consumable,Plant-A,WH-08,3711,1075,1.0,58865.05,74,10,No,4.37,9541,772,6.74,Ship,Delivered
PO-0007433,2024-09-13,SUP-013,MAT-021,Raw Material,Plant-C,WH-01,1094,486,20.24,242130.93,84,31,Yes,3.11,6053,203,9.15,Truck,Delivered
PO-0007434,2024-12-04,SUP-007,MAT-050,Packaging,Plant-A,WH-07,3852,3785,4.97,501973.29,27,44,Yes,3.68,5550,996,5.78,Truck,Delivered
PO-0007435,2024-10-19,SUP-021,MAT-046,Packaging,Plant-A,WH-06,3792,4715,26.69,24093.47,65,85,Yes,3.38,985,883,9.85,Ship,Delivered
PO-0007436,2024-01-06,SUP-023,MAT-048,Component,Plant-C,WH-10,1137,2680,25.37,52659.8,78,58,Yes,4.15,9747,109,7.37,Truck,Pending
PO-0007437,2024-05-03,SUP-007,MAT-042,Consumable,Plant-A,WH-08,4429,2906,76.07,18516.92,42,98,Yes,3.41,9511,784,10.13,Truck,Delivered
PO-0007438,2024-06-05,SUP-040,MAT-008,Spare Part,Plant-B,WH-08,242,4250,22.9,133752.65,50,55,Yes,3.16,9380,980,9.44,Truck,In Transit
PO-0007439,2024-06-12,SUP-009,MAT-009,Consumable,Plant-C,WH-01,2759,1771,7.84,191340.58,82,63,No,3.6,9291,368,7.23,Ship,Delivered
PO-0007440,2024-05-31,SUP-004,MAT-051,Spare Part,Plant-A,WH-01,1318,1807,124.46,349069.32,57,43,Yes,4.67,1060,565,8.07,Truck,Pending
PO-0007441,2024-06-07,SUP-032,MAT-032,Spare Part,Plant-C,WH-03,1746,5008,7.01,21334.94,60,10,Yes,3.42,5624,837,10.47,Truck,Delivered
PO-0007442,2024-07-22,SUP-035,MAT-027,Component,Plant-A,WH-10,733,1355,55.34,28271.91,55,86,Yes,4.79,716,352,6.67,Truck,Delivered
PO-0007443,2024-12-01,SUP-025,MAT-040,Component,Plant-C,WH-06,1877,4243,32.89,154761.7,6,71,Yes,4.37,3869,450,6.74,Truck,Delivered
PO-0007444,2024-09-13,SUP-025,MAT-019,Consumable,Plant-A,WH-06,4448,4496,70.91,118861.62,79,34,No,4.75,942,252,5.88,Rail,Delivered
PO-0007445,2024-05-25,SUP-033,MAT-017,Raw Material,Plant-A,WH-10,737,271,33.54,336655.52,34,66,Yes,4.32,4305,634,6.11,Truck,Cancelled
PO-0007446,2024-05-07,SUP-040,MAT-048,Component,Plant-C,WH-09,1272,1588,19.37,130433.74,86,53,Yes,4.17,4086,998,4.52,Rail,Delivered
PO-0007447,2024-04-01,SUP-024,MAT-043,Consumable,Plant-C,WH-04,727,2468,116.48,40955.57,52,26,No,3.9,4929,299,4.47,Truck,Delivered
PO-0007448,2024-02-02,SUP-036,MAT-002,Packaging,Plant-B,WH-02,4826,4145,65.35,166082.48,27,15,Yes,3.87,3633,949,6.87,Truck,Delivered
PO-0007449,2024-01-22,SUP-032,MAT-038,Spare Part,Plant-A,WH-07,1392,2128,47.1,28805.48,27,24,Yes,3.5,5691,950,8.06,Air,Delivered
PO-0007450,2024-10-31,SUP-017,MAT-049,Packaging,Plant-B,WH-01,235,3084,119.78,183.22,1,51,Yes,3.68,8548,124,6.6,Rail,Delivered
PO-0007451,2024-06-13,SUP-018,MAT-045,Consumable,Plant-B,WH-04,2163,2730,58.71,211264.77,71,5,No,4.36,5950,984,6.96,Truck,In Transit
PO-0007452,2024-05-31,SUP-010,MAT-036,Packaging,Plant-B,WH-01,3305,695,17.74,30430.07,65,11,No,4.65,2318,129,5.85,Air,In Transit
PO-0007453,2024-11-03,SUP-034,MAT-014,Spare Part,Plant-A,WH-06,1646,1786,21.35,133233.51,73,69,Yes,4.89,5426,756,7.23,Rail,In Transit
PO-0007454,2024-07-17,SUP-008,MAT-048,Spare Part,Plant-B,WH-07,2631,4879,2.98,65932.07,24,19,Yes,4.58,3918,533,10.45,Truck,Delivered
PO-0007455,2024-10-14,SUP-040,MAT-033,Raw Material,Plant-C,WH-04,3565,3614,2.44,35087.76,60,7,Yes,3.66,9658,957,5.63,Ship,Delivered
PO-0007456,2024-08-02,SUP-013,MAT-004,Packaging,Plant-A,WH-04,912,222,46.15,63103.51,69,92,Yes,3.72,5624,901,5.89,Ship,Delivered
PO-0007457,2024-02-22,SUP-011,MAT-002,Component,Plant-B,WH-01,355,917,1.17,3425.97,64,26,Yes,3.83,314,252,10.55,Rail,Delivered
PO-0007458,2024-09-06,SUP-024,MAT-012,Spare Part,Plant-C,WH-05,769,2685,22.37,53150.57,75,51,Yes,4.31,8301,678,9.29,Rail,In Transit
PO-0007459,2024-08-23,SUP-023,MAT-010,Component,Plant-C,WH-08,948,3423,27.02,9457.45,23,64,Yes,3.82,8677,827,7.19,Truck,In Transit
PO-0007460,2024-12-06,SUP-031,MAT-058,Packaging,Plant-C,WH-08,2912,4211,4.62,1821.02,44,45,Yes,4.84,9640,265,8.98,Truck,Delivered
PO-0007461,2024-04-06,SUP-033,MAT-009,Raw Material,Plant-A,WH-09,4362,1561,111.71,44217.14,38,73,Yes,4.24,7928,707,5.08,Rail,Delivered
PO-0007462,2024-01-30,SUP-018,MAT-014,Component,Plant-A,WH-04,537,2086,58.57,199280.86,11,78,Yes,4.84,4159,599,8.62,Truck,Delivered
PO-0007463,2024-08-29,SUP-030,MAT-038,Consumable,Plant-C,WH-09,4289,535,6.35,64747.05,80,76,No,4.65,7657,226,5.75,Rail,In Transit
PO-0007464,2024-10-16,SUP-012,MAT-004,Spare Part,Plant-B,WH-05,1620,4214,13.5,56148.02,5,25,Yes,4.24,9573,410,7.81,Rail,Pending
PO-0007465,2024-01-02,SUP-009,MAT-003,Spare Part,Plant-B,WH-08,3823,4435,8.92,20260.81,18,63,Yes,3.21,4927,730,6.56,Rail,Pending
PO-0007466,2024-10-20,SUP-012,MAT-002,Component,Plant-B,WH-10,4829,4302,125.39,96378.29,31,14,Yes,3.49,4436,612,6.88,Rail,Delivered
PO-0007467,2024-11-13,SUP-038,MAT-003,Component,Plant-A,WH-08,936,88,18.23,3936.92,4,68,Yes,3.14,9676,953,10.43,Rail,Delivered
PO-0007468,2024-02-08,SUP-012,MAT-051,Raw Material,Plant-C,WH-04,4120,1483,74.1,42257.11,40,66,No,3.7,8107,460,5.1,Rail,Delivered
PO-0007469,2024-12-21,SUP-012,MAT-048,Consumable,Plant-A,WH-01,61,305,65.57,26258.9,74,27,Yes,3.51,6586,742,10.7,Truck,Delivered
PO-0007470,2024-10-19,SUP-031,MAT-016,Packaging,Plant-B,WH-10,3428,351,140.91,125725.49,81,90,Yes,4.04,9562,714,3.45,Air,Pending
PO-0007471,2024-11-08,SUP-012,MAT-019,Raw Material,Plant-B,WH-05,391,1347,54.67,5793.92,20,54,Yes,4.81,7644,825,9.28,Truck,In Transit
PO-0007472,2024-11-24,SUP-034,MAT-022,Packaging,Plant-A,WH-08,4943,3352,68.0,44106.39,76,1,Yes,4.64,2224,852,8.33,Rail,Pending
PO-0007473,2024-11-20,SUP-006,MAT-051,Consumable,Plant-C,WH-08,4054,3767,6.09,672.21,13,92,No,3.59,9247,789,8.89,Air,Delivered
PO-0007474,2024-11-29,SUP-002,MAT-033,Packaging,Plant-A,WH-05,3974,5016,164.57,10959.72,70,87,Yes,3.64,8856,303,6.83,Rail,Delivered
PO-0007475,2024-09-13,SUP-017,MAT-009,Consumable,Plant-C,WH-08,1139,2438,6.76,66102.56,82,8,Yes,4.31,3433,938,7.0,Air,Delivered
PO-0007476,2024-05-22,SUP-012,MAT-058,Raw Material,Plant-C,WH-03,181,4939,143.79,31209.06,79,91,No,3.29,6237,353,10.4,Air,In Transit
PO-0007477,2024-07-22,SUP-029,MAT-044,Component,Plant-A,WH-04,1706,2561,23.2,7980.06,84,97,No,3.59,159,187,7.83,Rail,Delivered
PO-0007478,2024-08-16,SUP-039,MAT-024,Spare Part,Plant-B,WH-07,959,1399,12.53,20617.62,85,83,Yes,4.92,6519,577,8.64,Rail,Pending
PO-0007479,2024-08-02,SUP-040,MAT-043,Consumable,Plant-C,WH-09,1726,1300,26.47,201791.98,41,81,Yes,4.15,6338,749,8.23,Rail,Cancelled
PO-0007480,2024-02-04,SUP-015,MAT-050,Packaging,Plant-C,WH-02,3656,3122,182.4,63209.52,65,50,Yes,3.62,263,498,9.1,Truck,Delivered
PO-0007481,2024-08-26,SUP-015,MAT-055,Component,Plant-C,WH-05,4917,1737,44.44,5026.97,85,83,Yes,3.48,6907,603,6.89,Truck,In Transit
PO-0007482,2024-01-10,SUP-014,MAT-044,Consumable,Plant-B,WH-04,4866,501,22.73,378073.29,81,78,Yes,4.01,1952,253,2.42,Ship,Delivered
PO-0007483,2024-11-01,SUP-017,MAT-004,Packaging,Plant-A,WH-04,2325,3017,2.44,8607.53,65,87,No,3.12,4731,548,5.68,Truck,Delivered
PO-0007484,2024-10-21,SUP-013,MAT-003,Consumable,Plant-A,WH-03,1155,1080,35.04,52461.11,9,4,Yes,3.71,6257,887,6.47,Truck,Pending
PO-0007485,2024-07-09,SUP-018,MAT-009,Consumable,Plant-B,WH-05,4902,4924,33.98,245379.48,28,11,No,3.47,4351,626,8.42,Truck,In Transit
PO-0007486,2024-03-01,SUP-035,MAT-053,Spare Part,Plant-B,WH-07,4078,204,90.29,2473.53,58,89,Yes,3.52,2999,658,7.64,Ship,In Transit
PO-0007487,2024-02-17,SUP-027,MAT-012,Component,Plant-B,WH-09,2349,4531,19.49,105493.31,48,8,Yes,3.4,4438,702,4.55,Rail,Delivered
PO-0007488,2024-01-21,SUP-017,MAT-058,Consumable,Plant-A,WH-10,3052,4633,103.87,64864.69,33,59,Yes,3.19,5890,214,9.06,Truck,Pending
PO-0007489,2024-04-20,SUP-005,MAT-046,Raw Material,Plant-B,WH-10,4836,4307,42.05,29428.5,75,59,Yes,4.58,4644,349,11.08,Rail,Delivered
PO-0007490,2024-06-28,SUP-025,MAT-026,Packaging,Plant-B,WH-09,450,4847,66.29,61428.86,22,27,Yes,4.44,1493,334,6.56,Rail,Delivered
PO-0007491,2024-07-25,SUP-016,MAT-059,Raw Material,Plant-C,WH-08,4809,864,78.45,126101.83,44,35,Yes,3.02,5026,367,3.39,Rail,Delivered
PO-0007492,2024-03-24,SUP-008,MAT-016,Raw Material,Plant-B,WH-07,4338,4087,18.63,21817.44,77,67,Yes,3.96,8263,695,5.53,Rail,Cancelled
PO-0007493,2024-06-12,SUP-007,MAT-020,Raw Material,Plant-C,WH-03,616,1777,94.96,113705.93,45,18,Yes,4.67,3747,175,10.1,Air,Delivered
PO-0007494,2024-09-04,SUP-029,MAT-043,Packaging,Plant-A,WH-10,909,693,51.88,446.0,67,34,Yes,4.23,2375,375,6.72,Ship,Delivered
PO-0007495,2024-12-20,SUP-037,MAT-023,Packaging,Plant-C,WH-10,334,13,58.08,33532.42,6,7,No,4.09,7215,978,5.41,Air,Delivered
PO-0007496,2024-07-22,SUP-028,MAT-054,Raw Material,Plant-A,WH-01,2286,355,54.44,79574.01,4,14,Yes,3.73,3697,844,7.96,Air,Pending
PO-0007497,2024-03-09,SUP-036,MAT-011,Spare Part,Plant-C,WH-06,2858,1023,23.94,150885.46,52,17,Yes,3.37,1530,309,5.3,Truck,In Transit
PO-0007498,2024-02-05,SUP-008,MAT-054,Packaging,Plant-C,WH-04,4748,186,69.01,500108.54,24,35,Yes,4.37,4570,199,7.87,Truck,Partial
PO-0007499,2024-01-30,SUP-010,MAT-009,Spare Part,Plant-A,WH-01,1010,2294,64.28,1205.97,84,7,Yes,4.65,8487,971,7.9,Truck,Cancelled
PO-0007500,2024-11-16,SUP-017,MAT-050,Consumable,Plant-A,WH-07,2184,1272,14.84,373132.63,78,60,Yes,3.51,5787,289,3.15,Truck,Delivered
PO-0007501,2024-10-31,SUP-032,MAT-033,Packaging,Plant-B,WH-09,3340,348,198.15,118847.01,31,69,Yes,3.91,2648,856,5.17,Ship,Delivered
PO-0007502,2024-01-18,SUP-032,MAT-032,Component,Plant-C,WH-04,677,3797,24.33,1110.25,7,97,No,3.44,7536,772,7.3,Truck,In Transit
PO-0007503,2024-03-13,SUP-031,MAT-046,Spare Part,Plant-A,WH-08,3325,1417,55.85,242668.18,52,99,No,3.25,6579,113,6.41,Truck,In Transit
PO-0007504,2024-09-26,SUP-005,MAT-025,Component,Plant-B,WH-01,2714,2985,41.07,96611.24,75,46,Yes,3.35,629,580,9.89,Ship,In Transit
PO-0007505,2024-01-14,SUP-024,MAT-019,Component,Plant-B,WH-05,2672,575,18.86,825221.87,61,78,Yes,4.98,4996,773,5.42,Truck,Delivered
PO-0007506,2024-06-26,SUP-027,MAT-014,Consumable,Plant-A,WH-05,4902,2454,6.74,260325.65,79,97,Yes,3.22,4689,559,6.72,Air,Delivered
PO-0007507,2024-08-20,SUP-027,MAT-029,Packaging,Plant-C,WH-03,1397,71,160.84,104748.23,69,4,Yes,3.06,7225,157,5.66,Rail,Delivered
PO-0007508,2024-10-29,SUP-020,MAT-023,Component,Plant-C,WH-02,3287,728,79.61,4019.63,61,72,Yes,3.58,3056,510,4.91,Ship,Delivered
PO-0007509,2024-12-25,SUP-030,MAT-016,Component,Plant-A,WH-05,4634,450,32.25,131485.96,16,39,Yes,4.32,4348,916,5.95,Rail,Delivered
PO-0007510,2024-06-24,SUP-021,MAT-025,Raw Material,Plant-A,WH-02,3460,1011,104.07,34377.17,61,72,Yes,3.51,3394,392,6.33,Truck,Delivered
PO-0007511,2024-07-10,SUP-020,MAT-035,Component,Plant-B,WH-05,2855,4778,59.82,190798.93,59,45,Yes,4.74,3864,715,8.24,Truck,Delivered
PO-0007512,2024-01-12,SUP-021,MAT-060,Packaging,Plant-B,WH-09,1324,3829,17.06,17260.66,8,36,Yes,3.46,1594,712,6.44,Air,In Transit
PO-0007513,2024-01-13,SUP-018,MAT-049,Spare Part,Plant-A,WH-07,2451,2872,26.0,81766.15,71,96,Yes,3.25,3582,795,6.36,Air,Delivered
PO-0007514,2024-01-29,SUP-034,MAT-004,Packaging,Plant-C,WH-04,654,3754,66.76,22406.69,42,81,Yes,4.5,4529,544,7.21,Truck,Delivered
PO-0007515,2024-05-11,SUP-037,MAT-019,Spare Part,Plant-C,WH-08,4166,4167,96.52,176385.87,48,89,Yes,3.52,1687,727,10.07,Ship,Delivered
PO-0007516,2024-06-01,SUP-005,MAT-049,Raw Material,Plant-C,WH-05,3011,120,17.87,76149.59,82,95,Yes,4.76,1654,551,5.78,Truck,Delivered
PO-0007517,2024-05-20,SUP-039,MAT-046,Consumable,Plant-C,WH-05,3220,880,6.88,4275.42,50,17,No,3.52,7215,331,5.52,Rail,In Transit
PO-0007518,2024-02-07,SUP-038,MAT-041,Packaging,Plant-C,WH-05,906,3520,30.41,83115.16,86,64,Yes,4.38,111,181,7.45,Truck,Delivered
PO-0007519,2024-06-25,SUP-014,MAT-060,Packaging,Plant-A,WH-07,2488,4577,41.22,2765.81,38,97,Yes,4.75,2859,747,9.63,Truck,Partial
PO-0007520,2024-08-06,SUP-036,MAT-060,Raw Material,Plant-B,WH-06,2085,2826,18.93,189407.32,16,26,Yes,3.39,8369,195,6.32,Truck,Delivered
PO-0007521,2024-07-14,SUP-038,MAT-045,Raw Material,Plant-B,WH-05,4176,3023,23.1,55476.56,69,22,Yes,3.05,8245,189,9.82,Rail,Cancelled
PO-0007522,2024-12-14,SUP-014,MAT-016,Raw Material,Plant-C,WH-08,2422,3158,22.02,162096.18,80,61,No,3.88,227,599,8.55,Rail,Delivered
PO-0007523,2024-05-01,SUP-013,MAT-052,Raw Material,Plant-C,WH-03,1113,970,69.52,2271.18,12,52,Yes,3.48,7499,274,2.32,Truck,Delivered
PO-0007524,2024-01-22,SUP-039,MAT-027,Packaging,Plant-A,WH-02,3692,3977,2.88,73822.75,20,25,Yes,3.6,238,405,5.15,Truck,Delivered
PO-0007525,2024-07-10,SUP-001,MAT-054,Spare Part,Plant-B,WH-07,1147,1715,106.91,120835.04,44,56,Yes,3.85,4309,113,14.58,Truck,Delivered
PO-0007526,2024-08-17,SUP-035,MAT-053,Consumable,Plant-B,WH-05,1257,2587,117.48,211933.5,6,34,Yes,4.11,5738,931,7.45,Truck,Partial
PO-0007527,2024-03-21,SUP-015,MAT-060,Component,Plant-A,WH-07,3117,3109,28.6,69092.4,8,35,No,3.81,9842,211,9.52,Truck,Delivered
PO-0007528,2024-09-11,SUP-021,MAT-012,Spare Part,Plant-A,WH-06,2315,962,34.96,41171.48,58,24,Yes,3.88,6708,209,7.62,Truck,Delivered
PO-0007529,2024-07-09,SUP-015,MAT-040,Consumable,Plant-C,WH-07,1319,2023,44.25,18937.05,41,40,No,4.95,1509,386,5.21,Truck,Delivered
PO-0007530,2024-08-10,SUP-030,MAT-059,Component,Plant-C,WH-01,3717,1594,19.24,127542.68,32,68,No,3.07,2689,332,10.63,Truck,In Transit
PO-0007531,2024-03-20,SUP-003,MAT-007,Packaging,Plant-C,WH-01,594,3196,24.35,22285.81,56,11,Yes,3.27,1478,782,7.39,Truck,Delivered
PO-0007532,2024-04-05,SUP-002,MAT-032,Packaging,Plant-C,WH-07,155,4802,1.0,386191.36,89,25,Yes,3.22,9856,876,6.48,Truck,Pending
PO-0007533,2024-01-12,SUP-014,MAT-059,Spare Part,Plant-B,WH-10,1975,2157,97.69,38336.79,62,49,Yes,3.05,8833,986,4.97,Truck,In Transit
PO-0007534,2024-03-24,SUP-009,MAT-037,Component,Plant-C,WH-09,1039,589,39.13,340735.7,73,39,No,3.6,4178,648,11.28,Ship,Delivered
PO-0007535,2024-02-28,SUP-022,MAT-047,Consumable,Plant-A,WH-10,1162,2111,23.83,154640.11,66,16,Yes,3.2,21,821,6.33,Truck,In Transit
PO-0007536,2024-08-18,SUP-026,MAT-035,Raw Material,Plant-C,WH-06,1854,3410,24.84,9890.78,69,20,Yes,3.52,4105,507,9.3,Truck,Pending
PO-0007537,2024-06-12,SUP-036,MAT-036,Raw Material,Plant-B,WH-01,4726,3818,54.26,163074.24,54,13,Yes,3.63,6169,244,6.72,Rail,Partial
PO-0007538,2024-10-03,SUP-040,MAT-049,Raw Material,Plant-A,WH-06,294,2651,132.12,82326.65,37,96,No,3.75,1835,103,11.43,Truck,Delivered
PO-0007539,2024-10-17,SUP-022,MAT-021,Component,Plant-B,WH-01,4626,1576,124.17,87685.47,73,15,Yes,3.72,2654,885,8.5,Rail,Delivered
PO-0007540,2024-04-01,SUP-035,MAT-029,Component,Plant-B,WH-02,2595,353,7.5,7728.9,20,68,Yes,4.17,1530,556,8.27,Rail,Delivered
PO-0007541,2024-10-14,SUP-002,MAT-024,Consumable,Plant-C,WH-10,1306,2124,33.43,154821.81,32,52,Yes,4.95,4121,633,8.22,Truck,Cancelled
PO-0007542,2024-04-18,SUP-039,MAT-032,Component,Plant-B,WH-07,978,4216,91.38,44014.0,37,77,Yes,3.42,1561,203,7.13,Truck,In Transit
PO-0007543,2024-10-15,SUP-020,MAT-008,Consumable,Plant-B,WH-08,4425,1982,5.92,321778.46,25,84,No,3.52,9453,497,8.41,Truck,Delivered
PO-0007544,2024-12-24,SUP-021,MAT-056,Component,Plant-A,WH-06,3416,1401,123.52,742706.63,44,19,Yes,3.28,5120,797,7.72,Rail,Delivered
PO-0007545,2024-01-12,SUP-010,MAT-005,Spare Part,Plant-B,WH-04,4382,4254,36.23,13973.94,25,61,Yes,3.45,1165,366,8.0,Ship,Delivered
PO-0007546,2024-06-13,SUP-035,MAT-005,Consumable,Plant-B,WH-02,1245,3744,5.06,9362.81,70,80,Yes,3.92,1366,439,6.79,Ship,Delivered
PO-0007547,2024-04-09,SUP-003,MAT-052,Raw Material,Plant-C,WH-07,164,2768,4.32,81386.61,77,27,Yes,3.85,3618,140,9.76,Air,Delivered
PO-0007548,2024-08-23,SUP-040,MAT-039,Consumable,Plant-C,WH-02,1625,4389,110.07,36843.05,17,26,Yes,4.74,1268,227,7.68,Truck,Delivered
PO-0007549,2024-01-15,SUP-001,MAT-001,Packaging,Plant-C,WH-05,3738,3485,138.09,16408.91,75,18,Yes,3.94,9817,285,6.08,Ship,Delivered
PO-0007550,2024-03-01,SUP-013,MAT-038,Consumable,Plant-C,WH-03,1540,1476,6.84,53953.35,87,53,Yes,4.35,8781,910,5.99,Truck,Delivered
PO-0007551,2024-04-26,SUP-021,MAT-008,Spare Part,Plant-C,WH-06,2672,1081,49.68,647257.22,6,20,Yes,4.6,7119,574,9.55,Rail,Delivered
PO-0007552,2024-11-24,SUP-005,MAT-002,Raw Material,Plant-B,WH-02,2477,4205,17.39,106401.64,81,6,Yes,4.12,3486,755,4.45,Ship,In Transit
PO-0007553,2024-09-01,SUP-023,MAT-001,Spare Part,Plant-C,WH-05,3510,3700,29.33,118299.78,63,50,No,4.14,4192,841,6.79,Truck,In Transit
PO-0007554,2024-12-28,SUP-030,MAT-043,Component,Plant-A,WH-09,2808,4565,1.98,177406.15,61,87,Yes,4.66,407,983,10.7,Air,Pending
PO-0007555,2024-07-19,SUP-033,MAT-041,Component,Plant-A,WH-04,686,4995,21.76,39836.28,67,43,Yes,4.39,8086,406,7.93,Truck,Delivered
PO-0007556,2024-12-25,SUP-001,MAT-045,Raw Material,Plant-B,WH-06,4712,818,2.46,507288.52,22,29,Yes,3.26,4099,777,7.5,Ship,Delivered
PO-0007557,2024-01-15,SUP-005,MAT-033,Raw Material,Plant-B,WH-09,3149,1000,103.59,110110.85,62,96,Yes,3.41,4193,191,9.04,Truck,Delivered
PO-0007558,2024-12-06,SUP-015,MAT-033,Component,Plant-B,WH-09,4375,3428,21.19,15911.09,37,93,Yes,3.52,2266,533,10.42,Rail,Pending
PO-0007559,2024-08-21,SUP-012,MAT-017,Consumable,Plant-B,WH-08,2193,2687,64.22,13125.64,71,21,Yes,4.33,4823,141,7.58,Truck,In Transit
PO-0007560,2024-04-04,SUP-005,MAT-049,Packaging,Plant-A,WH-09,2560,4850,6.89,6073.42,32,2,Yes,3.64,6628,388,8.02,Air,Delivered
