log_id,timestamp,machine_id,plant,production_line,event_type,event_category,severity_level,operator_id,shift,parameter_name,old_value,new_value,response_time_ms,duration_sec,alarm_code,acknowledged,system_component,session_id,message
LOG-0008761,2024-01-10 03:00:04,MCH-047,Plant-B,LINE-10,Alarm Triggered,Operational,INFO,W-0099,Morning,Current,925.56,111.74,372.6,858.9,NONE,N/A,HMI,SES-00151,Firmware update
LOG-0008762,2024-01-10 03:01:53,MCH-034,Plant-A,LINE-2,Alarm Triggered,Process,WARNING,W-0119,Morning,Temperature,908.4,768.73,142.6,444.8,NONE,N/A,HMI,SES-00388,Calibration required
LOG-0008763,2024-01-10 03:03:12,MCH-037,Plant-A,LINE-8,Machine Start,Operational,DEBUG,W-0125,Night,Temperature,829.59,984.63,276.1,45.3,NONE,N/A,Drive,SES-00253,Auto mode activated
LOG-0008764,2024-01-10 03:04:46,MCH-021,Plant-A,LINE-10,Parameter Change,Process,INFO,W-0194,Afternoon,Torque,81.68,209.01,57.7,138.2,NONE,N/A,Network,SES-00184,Manual override
LOG-0008765,2024-01-10 03:06:26,MCH-006,Plant-B,LINE-2,Login,User,INFO,W-0200,Night,Pressure,364.75,541.2,17.9,67.3,NONE,No,Actuator,SES-00191,Backup completed
LOG-0008766,2024-01-10 03:07:45,MCH-010,Plant-B,LINE-5,Maintenance Start,User,DEBUG,W-0191,Morning,Torque,87.41,921.88,221.4,248.9,NONE,No,Actuator,SES-00038,Manual override
LOG-0008767,2024-01-10 03:09:28,MCH-020,Plant-C,LINE-1,Alarm Cleared,User,DEBUG,W-0105,Morning,Speed,547.15,77.4,334.2,2.3,NONE,Yes,Network,SES-00171,Setpoint changed
LOG-0008768,2024-01-10 03:10:37,MCH-042,Plant-C,LINE-6,Maintenance End,Process,CRITICAL,W-0126,Night,Torque,418.87,923.39,58.9,342.4,A002,Yes,Sensor,SES-00430,Auto mode activated
LOG-0008769,2024-01-10 03:12:15,MCH-028,Plant-A,LINE-2,Logout,Alert,ERROR,W-0167,Night,Current,565.99,645.37,246.0,154.1,W002,Yes,PLC,SES-00388,Sync successful
LOG-0008770,2024-01-10 03:13:30,MCH-044,Plant-B,LINE-4,Machine Stop,Operational,DEBUG,W-0158,Afternoon,Pressure,463.2,596.93,221.1,672.4,A002,Yes,PLC,SES-00340,Manual override
LOG-0008771,2024-01-10 03:15:03,MCH-018,Plant-A,LINE-4,Alarm Cleared,Alert,INFO,W-0007,Night,Temperature,479.97,964.0,88.6,97.2,NONE,Yes,Database,SES-00206,Sync successful
LOG-0008772,2024-01-10 03:16:38,MCH-007,Plant-B,LINE-7,Info,Alert,WARNING,W-0107,Afternoon,Current,177.03,512.05,199.4,53.0,E001,Yes,HMI,SES-00319,Firmware update
LOG-0008773,2024-01-10 03:18:08,MCH-023,Plant-A,LINE-5,Machine Start,Process,INFO,W-0116,Afternoon,Speed,450.68,636.95,479.3,418.5,NONE,Yes,Network,SES-00267,Setpoint changed
LOG-0008774,2024-01-10 03:19:49,MCH-037,Plant-C,LINE-10,Parameter Change,Process,WARNING,W-0007,Afternoon,N/A,230.38,655.91,40.6,230.8,W001,No,Drive,SES-00116,Setpoint changed
LOG-0008775,2024-01-10 03:21:21,MCH-022,Plant-A,LINE-8,Maintenance Start,Alert,WARNING,W-0170,Morning,N/A,518.06,502.04,52.2,438.1,E001,Yes,Actuator,SES-00480,Sync successful
LOG-0008776,2024-01-10 03:22:57,MCH-032,Plant-C,LINE-8,Maintenance End,User,INFO,W-0008,Night,Current,536.51,46.95,376.3,29.8,A005,Yes,Actuator,SES-00081,Sync successful
LOG-0008777,2024-01-10 03:24:26,MCH-046,Plant-A,LINE-1,Logout,Alert,INFO,W-0088,Morning,Current,926.52,478.74,616.8,164.0,NONE,N/A,SCADA,SES-00096,Manual override
LOG-0008778,2024-01-10 03:25:46,MCH-023,Plant-C,LINE-2,Parameter Change,System,INFO,W-0177,Night,Voltage,722.61,109.17,129.1,44.9,NONE,Yes,Actuator,SES-00312,Sync successful
LOG-0008779,2024-01-10 03:27:14,MCH-010,Plant-C,LINE-7,Info,Process,INFO,W-0014,Night,N/A,37.2,122.69,629.5,18.8,NONE,Yes,HMI,SES-00421,Auto mode activated
LOG-0008780,2024-01-10 03:28:45,MCH-009,Plant-C,LINE-9,Machine Start,Process,INFO,W-0033,Afternoon,Flow,766.28,617.1,11.3,48.4,NONE,N/A,SCADA,SES-00297,Firmware update
LOG-0008781,2024-01-10 03:30:03,MCH-039,Plant-A,LINE-6,Maintenance Start,Operational,INFO,W-0072,Night,N/A,221.06,46.06,148.4,175.6,A001,N/A,Database,SES-00037,Sync successful
LOG-0008782,2024-01-10 03:31:59,MCH-050,Plant-A,LINE-6,Warning,Process,WARNING,W-0051,Night,Flow,485.18,999.27,6.0,9.6,W002,N/A,Network,SES-00360,Sync successful
LOG-0008783,2024-01-10 03:33:22,MCH-018,Plant-A,LINE-2,Logout,Process,INFO,W-0158,Night,Temperature,491.77,759.18,271.8,255.0,NONE,N/A,PLC,SES-00415,Manual override
LOG-0008784,2024-01-10 03:34:52,MCH-045,Plant-A,LINE-5,Job Start,Operational,WARNING,W-0138,Afternoon,Current,176.87,859.9,52.5,35.5,W002,N/A,Actuator,SES-00281,Manual override
LOG-0008785,2024-01-10 03:36:11,MCH-028,Plant-A,LINE-5,Maintenance Start,System,DEBUG,W-0031,Night,Current,143.26,61.67,84.2,184.2,W001,N/A,Drive,SES-00458,Backup completed
LOG-0008786,2024-01-10 03:37:46,MCH-050,Plant-C,LINE-8,Error,Alert,INFO,W-0069,Afternoon,N/A,357.02,154.14,72.7,429.6,E001,Yes,SCADA,SES-00035,Backup completed
LOG-0008787,2024-01-10 03:39:20,MCH-025,Plant-B,LINE-3,Alarm Cleared,User,ERROR,W-0094,Afternoon,Speed,499.78,801.51,244.1,222.2,NONE,Yes,PLC,SES-00084,Normal operation
LOG-0008788,2024-01-10 03:40:57,MCH-019,Plant-C,LINE-8,Info,Alert,ERROR,W-0167,Night,Current,340.97,979.01,272.2,545.8,NONE,No,PLC,SES-00260,Auto mode activated
LOG-0008789,2024-01-10 03:42:30,MCH-040,Plant-C,LINE-4,Job End,Process,WARNING,W-0110,Night,Pressure,758.66,149.26,158.0,662.2,NONE,N/A,Database,SES-00449,Setpoint changed
LOG-0008790,2024-01-10 03:43:49,MCH-021,Plant-C,LINE-7,Alarm Cleared,Process,WARNING,W-0119,Morning,Temperature,483.96,779.13,99.6,36.2,A003,Yes,PLC,SES-00322,Setpoint changed
LOG-0008791,2024-01-10 03:45:23,MCH-005,Plant-B,LINE-3,Shift Change,User,INFO,W-0184,Night,Current,507.11,696.34,142.5,180.3,NONE,N/A,Drive,SES-00004,Auto mode activated
LOG-0008792,2024-01-10 03:46:56,MCH-012,Plant-B,LINE-10,Machine Stop,Alert,WARNING,W-0029,Morning,Flow,909.24,686.59,175.3,347.3,NONE,Yes,Database,SES-00312,Manual override
LOG-0008793,2024-01-10 03:48:04,MCH-011,Plant-A,LINE-1,Machine Stop,System,INFO,W-0062,Night,Speed,983.72,0.76,199.3,613.7,NONE,N/A,Drive,SES-00497,Connection timeout
LOG-0008794,2024-01-10 03:49:54,MCH-007,Plant-B,LINE-4,Job End,Alert,INFO,W-0068,Morning,Current,909.6,548.72,199.0,215.4,NONE,N/A,Database,SES-00035,Threshold exceeded
LOG-0008795,2024-01-10 03:51:30,MCH-043,Plant-C,LINE-6,Warning,System,INFO,W-0034,Night,Temperature,960.82,127.35,6.5,752.8,NONE,N/A,Drive,SES-00415,Sync successful
LOG-0008796,2024-01-10 03:52:59,MCH-018,Plant-C,LINE-6,Machine Stop,Alert,INFO,W-0136,Morning,Voltage,563.17,94.8,56.2,109.1,NONE,N/A,HMI,SES-00472,Normal operation
LOG-0008797,2024-01-10 03:54:30,MCH-038,Plant-C,LINE-7,Machine Stop,Alert,WARNING,W-0065,Afternoon,Speed,586.71,38.26,157.8,396.1,NONE,Yes,Actuator,SES-00289,Sync successful
LOG-0008798,2024-01-10 03:55:45,MCH-050,Plant-C,LINE-2,Shift Change,Process,DEBUG,W-0111,Night,Temperature,904.79,405.37,190.0,133.3,NONE,N/A,HMI,SES-00044,Calibration required
LOG-0008799,2024-01-10 03:57:17,MCH-030,Plant-C,LINE-5,Maintenance Start,Operational,ERROR,W-0190,Afternoon,Speed,673.33,743.8,296.3,163.2,NONE,Yes,Sensor,SES-00240,Manual override
LOG-0008800,2024-01-10 03:58:55,MCH-016,Plant-B,LINE-10,Alarm Triggered,Alert,INFO,W-0121,Night,Torque,375.31,356.53,260.0,61.2,NONE,Yes,Database,SES-00241,Connection timeout
LOG-0008801,2024-01-10 04:00:03,MCH-040,Plant-C,LINE-9,Job End,Process,WARNING,W-0084,Afternoon,Flow,147.82,6.69,55.8,222.8,NONE,Yes,Sensor,SES-00358,Sync successful
LOG-0008802,2024-01-10 04:01:53,MCH-021,Plant-C,LINE-8,Shift Change,System,ERROR,W-0106,Morning,Torque,527.47,213.36,103.6,222.3,A004,N/A,SCADA,SES-00015,Normal operation
LOG-0008803,2024-01-10 04:03:04,MCH-034,Plant-B,LINE-4,Login,Operational,INFO,W-0085,Night,Voltage,300.3,310.04,130.6,277.8,A003,N/A,Sensor,SES-00042,Setpoint changed
LOG-0008804,2024-01-10 04:04:51,MCH-029,Plant-A,LINE-3,Info,System,INFO,W-0089,Night,Speed,889.95,268.61,391.0,469.4,A002,Yes,Network,SES-00295,Normal operation
LOG-0008805,2024-01-10 04:06:11,MCH-028,Plant-C,LINE-9,Alarm Cleared,Operational,DEBUG,W-0034,Night,Speed,84.14,293.33,28.9,1176.2,NONE,N/A,PLC,SES-00432,Calibration required
LOG-0008806,2024-01-10 04:07:49,MCH-030,Plant-C,LINE-5,Parameter Change,Process,INFO,W-0052,Afternoon,Speed,791.55,428.09,237.4,93.1,NONE,Yes,HMI,SES-00353,Sync successful
LOG-0008807,2024-01-10 04:09:16,MCH-007,Plant-A,LINE-1,Maintenance End,Process,DEBUG,W-0079,Night,N/A,36.53,943.02,228.6,35.8,E002,Yes,SCADA,SES-00270,Backup completed
LOG-0008808,2024-01-10 04:10:37,MCH-017,Plant-A,LINE-1,Alarm Cleared,Alert,INFO,W-0153,Afternoon,Current,948.08,149.71,217.2,104.9,A003,Yes,PLC,SES-00096,Firmware update
LOG-0008809,2024-01-10 04:12:06,MCH-025,Plant-C,LINE-2,Maintenance End,Alert,WARNING,W-0019,Afternoon,Flow,640.24,250.22,99.6,473.2,NONE,N/A,PLC,SES-00429,Sync successful
LOG-0008810,2024-01-10 04:13:52,MCH-022,Plant-C,LINE-6,Maintenance Start,Alert,INFO,W-0099,Afternoon,Speed,521.68,715.38,251.2,94.9,NONE,Yes,Sensor,SES-00250,Connection timeout
LOG-0008811,2024-01-10 04:15:18,MCH-007,Plant-A,LINE-9,Error,Operational,INFO,W-0107,Afternoon,Current,366.13,813.3,155.8,20.5,A004,N/A,PLC,SES-00238,Firmware update
LOG-0008812,2024-01-10 04:16:51,MCH-029,Plant-A,LINE-10,Machine Stop,Alert,INFO,W-0122,Night,Current,195.35,307.48,217.4,293.4,NONE,Yes,HMI,SES-00331,Threshold exceeded
LOG-0008813,2024-01-10 04:18:18,MCH-009,Plant-B,LINE-2,Info,User,WARNING,W-0147,Morning,Speed,840.62,739.09,82.2,191.1,A005,N/A,Database,SES-00493,Auto mode activated
LOG-0008814,2024-01-10 04:19:32,MCH-005,Plant-C,LINE-9,Job Start,System,INFO,W-0161,Morning,N/A,76.04,172.23,425.0,219.6,NONE,N/A,SCADA,SES-00404,Manual override
LOG-0008815,2024-01-10 04:21:18,MCH-021,Plant-A,LINE-6,Maintenance Start,Operational,WARNING,W-0063,Afternoon,Current,332.91,532.01,68.4,278.6,A004,N/A,HMI,SES-00060,Calibration required
LOG-0008816,2024-01-10 04:22:45,MCH-007,Plant-A,LINE-10,Job End,User,DEBUG,W-0083,Morning,Pressure,274.83,464.84,5.4,103.3,NONE,N/A,Drive,SES-00234,Normal operation
LOG-0008817,2024-01-10 04:24:28,MCH-010,Plant-B,LINE-6,Alarm Cleared,User,WARNING,W-0012,Morning,Temperature,556.37,725.98,26.1,142.4,NONE,Yes,Drive,SES-00303,Normal operation
LOG-0008818,2024-01-10 04:25:53,MCH-004,Plant-B,LINE-2,Shift Change,System,WARNING,W-0167,Afternoon,N/A,264.89,744.33,445.5,385.0,W001,N/A,Network,SES-00173,Firmware update
LOG-0008819,2024-01-10 04:27:21,MCH-032,Plant-A,LINE-10,Shift Change,User,DEBUG,W-0197,Afternoon,Torque,497.58,818.55,372.2,82.3,W002,N/A,PLC,SES-00208,Auto mode activated
LOG-0008820,2024-01-10 04:28:48,MCH-009,Plant-B,LINE-6,Alarm Triggered,Operational,DEBUG,W-0023,Morning,Flow,341.69,938.97,531.4,313.4,NONE,N/A,Database,SES-00255,Setpoint changed
LOG-0008821,2024-01-10 04:30:06,MCH-014,Plant-A,LINE-8,Info,System,INFO,W-0043,Night,Temperature,177.8,799.84,24.2,418.5,A003,Yes,Sensor,SES-00266,Threshold exceeded
LOG-0008822,2024-01-10 04:31:43,MCH-045,Plant-B,LINE-8,Shift Change,Process,CRITICAL,W-0116,Night,Pressure,858.67,877.91,10.8,260.5,NONE,N/A,Actuator,SES-00169,Calibration required
LOG-0008823,2024-01-10 04:33:16,MCH-035,Plant-C,LINE-1,Maintenance End,Process,DEBUG,W-0183,Afternoon,Flow,777.69,163.61,38.7,442.0,NONE,N/A,PLC,SES-00489,Calibration required
LOG-0008824,2024-01-10 04:34:43,MCH-005,Plant-C,LINE-2,Alarm Triggered,Alert,ERROR,W-0187,Afternoon,Temperature,404.37,666.72,103.4,161.2,NONE,N/A,Network,SES-00325,Sync successful
LOG-0008825,2024-01-10 04:36:28,MCH-013,Plant-C,LINE-9,Alarm Triggered,System,INFO,W-0047,Afternoon,Torque,82.73,257.17,78.7,7.8,NONE,Yes,SCADA,SES-00288,Backup completed
LOG-0008826,2024-01-10 04:37:56,MCH-017,Plant-A,LINE-2,Job Start,System,WARNING,W-0134,Night,Speed,105.88,122.08,207.9,266.5,NONE,Yes,Database,SES-00225,Backup completed
LOG-0008827,2024-01-10 04:39:08,MCH-012,Plant-A,LINE-5,Job Start,Operational,ERROR,W-0026,Morning,Temperature,790.17,42.26,11.3,551.3,A003,N/A,Drive,SES-00419,Auto mode activated
LOG-0008828,2024-01-10 04:40:35,MCH-043,Plant-B,LINE-10,Job Start,Process,INFO,W-0180,Afternoon,Current,630.39,670.18,184.7,19.3,A002,N/A,Drive,SES-00204,Setpoint changed
LOG-0008829,2024-01-10 04:42:03,MCH-004,Plant-B,LINE-1,Info,User,INFO,W-0056,Afternoon,Torque,135.18,130.18,210.1,199.4,NONE,Yes,Actuator,SES-00224,Normal operation
LOG-0008830,2024-01-10 04:43:40,MCH-015,Plant-C,LINE-5,Info,Process,INFO,W-0027,Night,Pressure,847.08,797.69,500.8,256.8,NONE,No,Sensor,SES-00063,Backup completed
LOG-0008831,2024-01-10 04:45:02,MCH-043,Plant-B,LINE-7,Info,Process,INFO,W-0096,Night,Voltage,260.05,799.27,25.2,383.4,NONE,N/A,Database,SES-00080,Firmware update
LOG-0008832,2024-01-10 04:46:32,MCH-012,Plant-B,LINE-8,Machine Start,Operational,INFO,W-0115,Morning,Speed,165.53,203.94,761.0,76.9,E001,N/A,Database,SES-00042,Manual override
LOG-0008833,2024-01-10 04:48:29,MCH-005,Plant-B,LINE-4,Alarm Triggered,System,INFO,W-0032,Night,Flow,624.93,102.56,537.0,271.8,NONE,Yes,SCADA,SES-00365,Connection timeout
LOG-0008834,2024-01-10 04:49:53,MCH-046,Plant-A,LINE-8,Logout,System,INFO,W-0042,Afternoon,Voltage,863.75,917.1,266.9,164.5,A001,No,Actuator,SES-00231,Threshold exceeded
LOG-0008835,2024-01-10 04:51:04,MCH-045,Plant-A,LINE-6,Maintenance Start,Alert,INFO,W-0169,Morning,Voltage,127.08,829.89,10.3,357.8,NONE,N/A,Actuator,SES-00251,Setpoint changed
LOG-0008836,2024-01-10 04:52:52,MCH-002,Plant-B,LINE-7,Maintenance End,Alert,INFO,W-0040,Morning,Flow,311.28,830.56,39.4,466.5,NONE,N/A,PLC,SES-00366,Sync successful
LOG-0008837,2024-01-10 04:54:25,MCH-019,Plant-B,LINE-8,Maintenance Start,Alert,DEBUG,W-0172,Afternoon,Voltage,958.05,761.09,11.4,41.1,NONE,N/A,Database,SES-00377,Firmware update
LOG-0008838,2024-01-10 04:55:42,MCH-029,Plant-A,LINE-2,Error,System,INFO,W-0082,Night,Voltage,649.58,564.6,57.8,553.7,A002,N/A,Sensor,SES-00380,Backup completed
LOG-0008839,2024-01-10 04:57:02,MCH-035,Plant-B,LINE-6,Info,Operational,ERROR,W-0161,Morning,Torque,714.32,843.1,93.2,116.1,A001,No,Drive,SES-00145,Auto mode activated
LOG-0008840,2024-01-10 04:58:30,MCH-029,Plant-B,LINE-8,Warning,User,CRITICAL,W-0025,Afternoon,Temperature,964.83,519.87,42.0,85.9,W001,Yes,PLC,SES-00373,Setpoint changed
LOG-0008841,2024-01-10 05:00:18,MCH-048,Plant-A,LINE-4,Machine Start,Process,INFO,W-0032,Morning,Speed,751.59,526.06,159.5,118.8,NONE,No,Actuator,SES-00133,Manual override
LOG-0008842,2024-01-10 05:01:53,MCH-032,Plant-B,LINE-7,Job Start,User,INFO,W-0074,Afternoon,Flow,961.35,996.79,102.4,108.6,A001,Yes,Sensor,SES-00160,Auto mode activated
LOG-0008843,2024-01-10 05:03:02,MCH-048,Plant-B,LINE-4,Shift Change,Process,INFO,W-0141,Afternoon,Pressure,237.55,936.05,178.5,113.3,NONE,Yes,Drive,SES-00056,Manual override
LOG-0008844,2024-01-10 05:04:53,MCH-037,Plant-B,LINE-1,Machine Stop,User,INFO,W-0072,Night,N/A,292.39,956.0,130.3,299.8,NONE,N/A,SCADA,SES-00177,Auto mode activated
LOG-0008845,2024-01-10 05:06:04,MCH-032,Plant-A,LINE-3,Job End,Operational,WARNING,W-0074,Night,Current,163.94,877.9,231.8,147.6,A001,N/A,PLC,SES-00430,Manual override
LOG-0008846,2024-01-10 05:07:46,MCH-016,Plant-B,LINE-8,Machine Stop,User,ERROR,W-0166,Afternoon,N/A,70.15,316.92,133.1,1059.9,NONE,Yes,SCADA,SES-00194,Setpoint changed
LOG-0008847,2024-01-10 05:09:22,MCH-022,Plant-A,LINE-5,Maintenance End,System,INFO,W-0084,Afternoon,Current,533.71,205.6,357.0,237.5,NONE,N/A,Network,SES-00185,Normal operation
LOG-0008848,2024-01-10 05:10:34,MCH-014,Plant-A,LINE-5,Maintenance End,Operational,INFO,W-0069,Night,N/A,728.19,584.18,5.2,209.4,E002,N/A,HMI,SES-00231,Setpoint changed
LOG-0008849,2024-01-10 05:12:15,MCH-004,Plant-A,LINE-9,Job Start,Alert,INFO,W-0063,Night,Voltage,170.44,612.78,51.2,137.7,NONE,N/A,SCADA,SES-00147,Connection timeout
LOG-0008850,2024-01-10 05:13:45,MCH-026,Plant-B,LINE-4,Machine Stop,Operational,ERROR,W-0142,Night,Pressure,253.91,983.43,44.4,221.4,E002,N/A,Drive,SES-00110,Manual override
LOG-0008851,2024-01-10 05:15:10,MCH-031,Plant-A,LINE-8,Job End,Process,WARNING,W-0162,Night,N/A,17.04,125.2,233.2,155.6,NONE,Yes,HMI,SES-00486,Firmware update
LOG-0008852,2024-01-10 05:16:42,MCH-023,Plant-A,LINE-3,Login,System,CRITICAL,W-0024,Afternoon,Temperature,106.79,650.65,124.2,848.8,NONE,N/A,Database,SES-00456,Threshold exceeded
LOG-0008853,2024-01-10 05:18:21,MCH-028,Plant-B,LINE-2,Machine Start,Operational,INFO,W-0186,Morning,Current,111.73,529.55,86.0,27.8,NONE,N/A,Network,SES-00433,Connection timeout
LOG-0008854,2024-01-10 05:19:59,MCH-047,Plant-A,LINE-5,Machine Start,Operational,WARNING,W-0165,Night,N/A,974.14,461.83,323.9,696.3,NONE,N/A,HMI,SES-00409,Normal operation
LOG-0008855,2024-01-10 05:21:11,MCH-045,Plant-A,LINE-7,Info,Process,DEBUG,W-0115,Afternoon,Speed,601.49,918.97,5.0,350.3,A004,No,Network,SES-00452,Auto mode activated
LOG-0008856,2024-01-10 05:22:36,MCH-049,Plant-B,LINE-2,Info,Alert,INFO,W-0123,Night,Torque,100.63,238.0,28.7,878.9,A003,Yes,Database,SES-00247,Calibration required
LOG-0008857,2024-01-10 05:24:19,MCH-045,Plant-A,LINE-6,Machine Start,Operational,INFO,W-0147,Morning,Torque,414.78,312.67,23.6,212.4,NONE,N/A,Network,SES-00457,Calibration required
LOG-0008858,2024-01-10 05:25:48,MCH-048,Plant-B,LINE-3,Error,Operational,WARNING,W-0187,Night,N/A,64.83,683.48,664.8,232.7,NONE,N/A,Sensor,SES-00458,Firmware update
LOG-0008859,2024-01-10 05:27:25,MCH-003,Plant-B,LINE-7,Machine Start,User,INFO,W-0191,Afternoon,Pressure,578.94,800.25,5.0,230.0,NONE,No,Actuator,SES-00172,Threshold exceeded
LOG-0008860,2024-01-10 05:28:47,MCH-043,Plant-A,LINE-7,Shift Change,Process,INFO,W-0126,Night,Speed,746.52,115.5,95.5,177.8,NONE,No,SCADA,SES-00496,Setpoint changed
LOG-0008861,2024-01-10 05:30:22,MCH-010,Plant-A,LINE-7,Machine Start,Process,INFO,W-0128,Night,N/A,117.04,729.87,108.9,592.9,NONE,Yes,Database,SES-00447,Auto mode activated
LOG-0008862,2024-01-10 05:31:36,MCH-029,Plant-A,LINE-5,Alarm Triggered,User,CRITICAL,W-0017,Morning,N/A,662.27,98.84,16.3,111.4,A005,Yes,HMI,SES-00308,Threshold exceeded
LOG-0008863,2024-01-10 05:33:15,MCH-002,Plant-B,LINE-8,Machine Start,System,WARNING,W-0040,Afternoon,N/A,907.18,152.2,14.2,426.1,W001,N/A,PLC,SES-00271,Calibration required
LOG-0008864,2024-01-10 05:34:43,MCH-008,Plant-C,LINE-8,Logout,System,WARNING,W-0147,Night,Speed,60.79,998.93,62.4,193.9,NONE,Yes,SCADA,SES-00095,Calibration required
LOG-0008865,2024-01-10 05:36:22,MCH-003,Plant-A,LINE-7,Login,System,INFO,W-0151,Morning,Current,900.91,92.87,79.3,83.1,NONE,Yes,SCADA,SES-00151,Sync successful
LOG-0008866,2024-01-10 05:37:50,MCH-028,Plant-A,LINE-3,Logout,System,INFO,W-0110,Morning,Voltage,506.31,555.35,19.4,406.2,NONE,N/A,Actuator,SES-00482,Connection timeout
LOG-0008867,2024-01-10 05:39:20,MCH-001,Plant-A,LINE-7,Maintenance End,System,INFO,W-0200,Night,Voltage,187.88,997.3,256.8,322.3,NONE,Yes,Sensor,SES-00273,Sync successful
LOG-0008868,2024-01-10 05:40:44,MCH-036,Plant-A,LINE-10,Machine Start,System,INFO,W-0025,Night,Pressure,490.49,293.61,40.6,98.2,NONE,Yes,SCADA,SES-00039,Auto mode activated
LOG-0008869,2024-01-10 05:42:07,MCH-030,Plant-A,LINE-8,Parameter Change,Process,INFO,W-0192,Morning,Current,146.7,243.97,23.2,470.9,NONE,N/A,Actuator,SES-00111,Auto mode activated
LOG-0008870,2024-01-10 05:44:00,MCH-038,Plant-C,LINE-8,Logout,Process,DEBUG,W-0133,Night,Flow,399.26,956.1,47.2,903.1,NONE,N/A,HMI,SES-00075,Backup completed
LOG-0008871,2024-01-10 05:45:25,MCH-048,Plant-C,LINE-1,Alarm Triggered,Process,INFO,W-0180,Afternoon,Current,415.16,518.42,68.0,56.6,NONE,No,Database,SES-00474,Auto mode activated
LOG-0008872,2024-01-10 05:46:35,MCH-006,Plant-B,LINE-8,Maintenance Start,User,INFO,W-0127,Morning,Flow,609.6,307.41,192.1,99.6,A004,Yes,Drive,SES-00276,Backup completed
LOG-0008873,2024-01-10 05:48:13,MCH-013,Plant-A,LINE-5,Parameter Change,System,INFO,W-0184,Afternoon,N/A,462.11,281.3,330.8,51.5,E001,Yes,Database,SES-00404,Manual override
LOG-0008874,2024-01-10 05:49:54,MCH-004,Plant-C,LINE-10,Job Start,System,INFO,W-0198,Afternoon,Voltage,762.16,598.96,451.5,81.1,NONE,N/A,Sensor,SES-00486,Auto mode activated
LOG-0008875,2024-01-10 05:51:27,MCH-036,Plant-A,LINE-2,Machine Start,Alert,INFO,W-0071,Night,Torque,109.2,88.55,5.0,496.5,NONE,Yes,HMI,SES-00060,Threshold exceeded
LOG-0008876,2024-01-10 05:52:56,MCH-018,Plant-C,LINE-4,Maintenance Start,Process,WARNING,W-0001,Morning,Pressure,190.11,962.2,36.6,180.9,A001,No,Drive,SES-00259,Backup completed
LOG-0008877,2024-01-10 05:54:09,MCH-005,Plant-A,LINE-7,Alarm Triggered,Operational,INFO,W-0163,Afternoon,Temperature,801.19,37.46,367.1,391.4,A004,N/A,Drive,SES-00494,Backup completed
LOG-0008878,2024-01-10 05:55:35,MCH-045,Plant-C,LINE-7,Alarm Cleared,User,DEBUG,W-0151,Night,Current,875.67,372.73,183.1,163.6,NONE,Yes,SCADA,SES-00008,Setpoint changed
LOG-0008879,2024-01-10 05:57:13,MCH-035,Plant-A,LINE-10,Info,Operational,INFO,W-0081,Morning,N/A,435.02,236.6,26.3,12.4,NONE,N/A,Network,SES-00402,Normal operation
LOG-0008880,2024-01-10 05:58:51,MCH-031,Plant-C,LINE-6,Shift Change,System,INFO,W-0031,Afternoon,Flow,945.07,222.41,38.0,45.7,A003,N/A,Network,SES-00049,Manual override
LOG-0008881,2024-01-10 06:00:13,MCH-041,Plant-A,LINE-1,Maintenance Start,User,INFO,W-0135,Morning,Speed,36.55,599.32,20.1,158.2,NONE,N/A,Network,SES-00492,Firmware update
LOG-0008882,2024-01-10 06:01:54,MCH-047,Plant-A,LINE-3,Warning,Alert,INFO,W-0090,Night,Speed,105.14,831.2,10.0,79.7,NONE,N/A,Database,SES-00093,Calibration required
LOG-0008883,2024-01-10 06:03:14,MCH-007,Plant-C,LINE-8,Machine Stop,Operational,INFO,W-0057,Morning,N/A,786.01,470.24,178.2,109.1,NONE,N/A,Sensor,SES-00316,Firmware update
LOG-0008884,2024-01-10 06:04:44,MCH-019,Plant-A,LINE-5,Error,Alert,INFO,W-0200,Morning,Voltage,759.39,723.16,34.2,84.9,NONE,Yes,PLC,SES-00352,Auto mode activated
LOG-0008885,2024-01-10 06:06:06,MCH-046,Plant-B,LINE-7,Logout,System,INFO,W-0130,Morning,Pressure,820.28,222.69,269.9,27.2,E001,N/A,Sensor,SES-00188,Setpoint changed
LOG-0008886,2024-01-10 06:07:30,MCH-002,Plant-A,LINE-4,Machine Stop,System,ERROR,W-0033,Afternoon,Torque,976.56,609.4,280.4,49.9,NONE,No,Sensor,SES-00181,Connection timeout
LOG-0008887,2024-01-10 06:09:02,MCH-011,Plant-B,LINE-1,Info,Operational,CRITICAL,W-0106,Afternoon,Current,676.68,90.23,47.1,35.4,NONE,N/A,Database,SES-00258,Normal operation
LOG-0008888,2024-01-10 06:10:38,MCH-004,Plant-B,LINE-2,Job Start,Operational,ERROR,W-0134,Night,Current,226.68,799.23,110.4,179.3,NONE,Yes,PLC,SES-00140,Connection timeout
LOG-0008889,2024-01-10 06:12:29,MCH-011,Plant-C,LINE-8,Login,Process,INFO,W-0138,Night,Flow,668.5,160.36,326.5,431.5,NONE,Yes,Drive,SES-00342,Auto mode activated
LOG-0008890,2024-01-10 06:13:34,MCH-012,Plant-C,LINE-4,Maintenance Start,User,INFO,W-0147,Afternoon,Flow,126.86,36.54,5.8,546.1,NONE,N/A,Drive,SES-00141,Connection timeout
