production_id,date,shift,plant,production_line,machine_id,product_id,planned_units,actual_units,defective_units,scrap_units,cycle_time_sec,oee_pct,availability_pct,performance_pct,quality_pct,raw_material_used_kg,batch_id,operator_id,stoppage_minutes
PRD-007559,2024-03-10,Afternoon,Plant-A,LINE-3,MCH-025,PROD-020,1784,1822,41,32,34.16,89.9,91.77,92.82,96.3,594.09,BATCH-0007559,W-0034,0.0
PRD-007560,2024-02-24,Afternoon,Plant-B,LINE-8,MCH-022,PROD-005,1107,814,76,34,41.72,73.08,94.33,93.08,95.8,543.72,BATCH-0007560,W-0172,6.6
PRD-007561,2024-09-08,Night,Plant-B,LINE-4,MCH-009,PROD-017,1255,835,51,9,45.3,69.71,82.41,95.91,93.6,423.43,BATCH-0007561,W-0185,20.4
PRD-007562,2024-03-04,Morning,Plant-A,LINE-2,MCH-031,PROD-004,1768,1330,62,41,44.99,62.87,84.42,92.86,97.4,416.64,BATCH-0007562,W-0081,15.5
PRD-007563,2024-02-26,Afternoon,Plant-C,LINE-8,MCH-039,PROD-015,541,1722,53,19,36.52,80.91,96.25,84.89,99.79,618.28,BATCH-0007563,W-0100,2.5
PRD-007564,2024-05-22,Afternoon,Plant-B,LINE-6,MCH-024,PROD-011,948,752,22,22,50.42,63.18,98.19,70.19,90.09,499.98,BATCH-0007564,W-0197,26.2
PRD-007565,2024-10-06,Morning,Plant-A,LINE-4,MCH-035,PROD-010,1967,715,55,30,33.02,77.24,84.45,91.91,97.35,365.3,BATCH-0007565,W-0017,0.3
PRD-007566,2024-07-28,Night,Plant-B,LINE-9,MCH-034,PROD-023,1533,1609,15,9,47.2,80.61,90.23,87.44,95.9,543.5,BATCH-0007566,W-0120,25.5
PRD-007567,2024-06-20,Afternoon,Plant-B,LINE-4,MCH-002,PROD-012,971,1258,50,14,37.36,63.95,86.47,90.4,98.97,516.06,BATCH-0007567,W-0034,1.0
PRD-007568,2024-08-01,Morning,Plant-C,LINE-2,MCH-046,PROD-009,1015,530,88,48,46.36,72.72,97.94,92.9,95.71,545.62,BATCH-0007568,W-0184,10.4
PRD-007569,2024-07-01,Night,Plant-A,LINE-9,MCH-007,PROD-021,1102,401,15,32,49.98,66.5,80.7,74.06,97.53,712.65,BATCH-0007569,W-0061,69.6
PRD-007570,2024-09-21,Afternoon,Plant-B,LINE-4,MCH-032,PROD-020,1282,852,35,49,56.37,71.72,88.64,80.81,94.45,435.43,BATCH-0007570,W-0033,6.8
PRD-007571,2024-02-18,Night,Plant-A,LINE-4,MCH-015,PROD-007,1939,924,78,20,23.17,84.8,80.13,80.57,100.0,477.66,BATCH-0007571,W-0083,27.5
PRD-007572,2024-10-10,Afternoon,Plant-B,LINE-8,MCH-040,PROD-013,1434,1562,96,34,51.01,68.45,84.13,95.98,100.0,480.95,BATCH-0007572,W-0164,2.5
PRD-007573,2024-11-13,Night,Plant-C,LINE-10,MCH-006,PROD-021,1051,834,97,36,32.37,53.54,96.35,96.68,96.74,570.95,BATCH-0007573,W-0034,42.4
PRD-007574,2024-09-30,Night,Plant-B,LINE-2,MCH-045,PROD-017,1946,452,4,2,37.33,76.01,92.78,84.33,95.37,440.63,BATCH-0007574,W-0160,16.1
PRD-007575,2024-12-05,Afternoon,Plant-B,LINE-7,MCH-041,PROD-001,1626,1300,81,8,42.42,75.04,85.48,73.45,97.83,589.87,BATCH-0007575,W-0084,0.1
PRD-007576,2024-02-22,Afternoon,Plant-B,LINE-7,MCH-008,PROD-018,1292,1588,22,36,44.53,66.23,97.69,93.49,94.49,485.9,BATCH-0007576,W-0145,9.4
PRD-007577,2024-01-05,Morning,Plant-B,LINE-2,MCH-016,PROD-002,1293,1370,93,22,38.03,72.98,91.53,89.71,98.84,527.51,BATCH-0007577,W-0049,1.7
PRD-007578,2024-08-09,Night,Plant-B,LINE-8,MCH-027,PROD-019,1686,413,84,49,57.61,70.06,79.37,81.8,98.06,344.43,BATCH-0007578,W-0135,7.3
PRD-007579,2024-02-09,Morning,Plant-B,LINE-5,MCH-027,PROD-021,1161,924,75,26,37.88,70.53,100.0,80.93,96.49,407.02,BATCH-0007579,W-0107,0.2
PRD-007580,2024-09-09,Morning,Plant-C,LINE-7,MCH-049,PROD-008,1400,2028,0,13,42.11,81.54,91.97,84.19,94.78,535.54,BATCH-0007580,W-0041,7.6
PRD-007581,2024-04-18,Afternoon,Plant-B,LINE-4,MCH-008,PROD-015,1250,823,10,3,40.88,86.9,82.91,89.93,94.55,367.64,BATCH-0007581,W-0142,18.0
PRD-007582,2024-11-19,Night,Plant-C,LINE-8,MCH-049,PROD-025,1888,1593,5,9,36.78,83.47,81.4,92.3,97.6,396.91,BATCH-0007582,W-0186,27.7
PRD-007583,2024-12-16,Afternoon,Plant-A,LINE-3,MCH-003,PROD-012,1441,1702,17,43,39.78,77.68,92.42,97.04,95.75,264.02,BATCH-0007583,W-0108,16.6
PRD-007584,2024-12-27,Morning,Plant-B,LINE-8,MCH-008,PROD-004,827,1888,87,1,31.66,88.53,89.48,83.36,96.87,538.19,BATCH-0007584,W-0165,6.9
PRD-007585,2024-06-09,Morning,Plant-C,LINE-3,MCH-019,PROD-024,910,994,56,29,48.32,87.73,89.04,93.25,93.62,522.44,BATCH-0007585,W-0086,34.9
PRD-007586,2024-07-27,Afternoon,Plant-B,LINE-2,MCH-010,PROD-008,1930,1253,47,45,48.92,71.52,85.74,100.0,100.0,536.32,BATCH-0007586,W-0062,17.6
PRD-007587,2024-05-04,Night,Plant-B,LINE-5,MCH-032,PROD-016,694,626,50,43,38.27,84.43,81.3,83.99,98.84,387.28,BATCH-0007587,W-0112,12.4
PRD-007588,2024-02-18,Afternoon,Plant-A,LINE-1,MCH-040,PROD-024,764,1135,93,36,56.72,78.16,93.74,99.49,97.62,467.29,BATCH-0007588,W-0079,5.4
PRD-007589,2024-07-27,Night,Plant-C,LINE-1,MCH-031,PROD-007,1796,1775,84,10,55.84,76.25,90.42,77.11,94.0,367.04,BATCH-0007589,W-0055,13.9
PRD-007590,2024-04-12,Morning,Plant-B,LINE-8,MCH-009,PROD-007,947,1830,77,43,17.55,94.3,94.61,93.29,93.65,375.29,BATCH-0007590,W-0078,10.4
PRD-007591,2024-02-18,Afternoon,Plant-B,LINE-6,MCH-030,PROD-011,1085,595,56,26,59.29,96.49,93.22,97.4,98.83,359.31,BATCH-0007591,W-0151,2.3
PRD-007592,2024-03-27,Night,Plant-A,LINE-4,MCH-020,PROD-008,1463,971,65,45,45.26,84.11,100.0,98.95,96.84,396.92,BATCH-0007592,W-0168,14.6
PRD-007593,2024-11-01,Night,Plant-B,LINE-2,MCH-003,PROD-015,839,1898,97,36,43.47,78.45,83.87,100.0,98.5,591.35,BATCH-0007593,W-0054,0.7
PRD-007594,2024-08-24,Night,Plant-C,LINE-3,MCH-033,PROD-007,1471,1814,0,18,51.89,84.72,91.33,77.78,95.9,526.51,BATCH-0007594,W-0054,0.3
PRD-007595,2024-07-06,Morning,Plant-A,LINE-1,MCH-004,PROD-017,905,807,16,45,46.98,72.87,95.64,82.55,96.65,424.51,BATCH-0007595,W-0091,0.2
PRD-007596,2024-06-29,Night,Plant-C,LINE-6,MCH-034,PROD-015,1289,1737,2,19,39.48,68.52,83.85,82.68,96.36,528.42,BATCH-0007596,W-0104,8.9
PRD-007597,2024-08-17,Night,Plant-B,LINE-10,MCH-018,PROD-018,913,479,27,12,71.84,72.95,88.38,83.9,96.92,413.72,BATCH-0007597,W-0135,20.5
PRD-007598,2024-04-01,Morning,Plant-A,LINE-9,MCH-011,PROD-013,656,692,33,35,49.32,72.77,88.72,100.0,95.83,632.53,BATCH-0007598,W-0041,17.9
PRD-007599,2024-07-31,Morning,Plant-A,LINE-7,MCH-030,PROD-024,1704,1675,47,4,45.78,76.3,93.34,87.67,97.54,552.94,BATCH-0007599,W-0175,12.9
PRD-007600,2024-02-22,Night,Plant-C,LINE-5,MCH-019,PROD-014,531,1024,60,8,36.87,87.09,88.42,84.07,96.43,407.71,BATCH-0007600,W-0106,42.7
PRD-007601,2024-08-02,Afternoon,Plant-B,LINE-10,MCH-023,PROD-010,890,1263,29,34,44.92,72.87,85.55,94.28,95.46,479.26,BATCH-0007601,W-0039,37.8
PRD-007602,2024-11-01,Morning,Plant-C,LINE-5,MCH-001,PROD-016,1306,767,15,10,38.45,90.52,85.13,89.62,97.31,446.05,BATCH-0007602,W-0073,0.5
PRD-007603,2024-06-05,Afternoon,Plant-C,LINE-6,MCH-045,PROD-016,1352,751,44,43,47.47,69.16,91.71,87.01,98.8,517.2,BATCH-0007603,W-0131,4.0
PRD-007604,2024-11-07,Night,Plant-B,LINE-9,MCH-009,PROD-017,599,1815,78,46,38.97,78.27,95.78,83.14,93.67,357.77,BATCH-0007604,W-0093,7.1
PRD-007605,2024-07-29,Afternoon,Plant-C,LINE-10,MCH-002,PROD-002,869,672,43,22,28.49,67.71,90.23,82.29,95.14,508.63,BATCH-0007605,W-0064,27.9
PRD-007606,2024-04-21,Night,Plant-B,LINE-1,MCH-035,PROD-012,1186,1231,55,9,32.35,78.69,94.86,98.06,99.85,485.61,BATCH-0007606,W-0083,1.3
PRD-007607,2024-09-06,Afternoon,Plant-A,LINE-3,MCH-048,PROD-020,1058,1207,98,28,46.33,84.2,85.55,84.42,97.22,581.12,BATCH-0007607,W-0080,18.4
PRD-007608,2024-10-14,Afternoon,Plant-B,LINE-7,MCH-038,PROD-008,1193,440,5,15,28.81,69.66,91.64,85.76,97.64,459.15,BATCH-0007608,W-0064,21.1
PRD-007609,2024-09-16,Morning,Plant-B,LINE-4,MCH-031,PROD-003,1574,1083,66,24,47.31,71.73,85.38,82.52,95.99,428.74,BATCH-0007609,W-0011,14.9
PRD-007610,2024-02-06,Night,Plant-A,LINE-9,MCH-017,PROD-022,1630,1592,5,14,28.61,78.71,92.23,84.19,95.16,606.51,BATCH-0007610,W-0110,20.1
PRD-007611,2024-02-15,Afternoon,Plant-B,LINE-8,MCH-031,PROD-005,518,1796,21,6,51.02,67.61,85.49,81.06,97.54,456.98,BATCH-0007611,W-0175,14.3
PRD-007612,2024-10-20,Afternoon,Plant-B,LINE-10,MCH-013,PROD-024,532,1421,41,6,42.37,59.15,93.39,85.07,95.75,383.5,BATCH-0007612,W-0149,1.4
PRD-007613,2024-04-18,Afternoon,Plant-A,LINE-4,MCH-025,PROD-009,1294,890,67,28,56.76,80.94,95.21,87.4,97.95,559.89,BATCH-0007613,W-0199,54.7
PRD-007614,2024-09-26,Night,Plant-C,LINE-4,MCH-021,PROD-020,1538,1516,20,6,49.36,82.16,81.43,92.35,95.54,477.1,BATCH-0007614,W-0158,6.2
PRD-007615,2024-12-19,Morning,Plant-A,LINE-4,MCH-042,PROD-012,1936,949,60,6,56.83,79.08,98.05,82.04,95.61,402.87,BATCH-0007615,W-0092,5.9
PRD-007616,2024-12-29,Night,Plant-B,LINE-6,MCH-024,PROD-015,1647,1278,14,25,48.22,87.42,80.2,84.51,97.34,397.09,BATCH-0007616,W-0068,8.3
PRD-007617,2024-10-29,Morning,Plant-A,LINE-4,MCH-011,PROD-006,1239,693,42,15,51.75,84.53,87.72,86.44,100.0,511.95,BATCH-0007617,W-0154,59.4
PRD-007618,2024-11-27,Morning,Plant-C,LINE-5,MCH-033,PROD-012,1363,778,36,14,41.32,85.13,80.94,99.01,99.48,477.66,BATCH-0007618,W-0179,19.4
PRD-007619,2024-10-24,Night,Plant-A,LINE-4,MCH-046,PROD-007,1350,860,28,31,62.84,71.67,85.85,89.93,97.44,383.45,BATCH-0007619,W-0131,25.8
PRD-007620,2024-10-26,Afternoon,Plant-C,LINE-5,MCH-036,PROD-003,689,1198,72,13,43.08,50.81,90.3,100.0,95.85,544.72,BATCH-0007620,W-0016,2.5
PRD-007621,2024-01-28,Afternoon,Plant-C,LINE-9,MCH-042,PROD-007,787,1472,32,31,24.81,91.31,83.41,80.94,96.79,441.29,BATCH-0007621,W-0194,5.1
PRD-007622,2024-07-19,Morning,Plant-C,LINE-10,MCH-035,PROD-004,962,2059,77,20,56.21,85.21,89.36,82.71,95.86,592.81,BATCH-0007622,W-0032,35.6
PRD-007623,2024-09-28,Night,Plant-A,LINE-2,MCH-018,PROD-016,1755,475,1,8,42.51,69.64,87.05,84.37,99.06,342.88,BATCH-0007623,W-0059,1.8
PRD-007624,2024-03-26,Morning,Plant-C,LINE-2,MCH-015,PROD-017,1585,1680,54,15,40.5,74.4,87.34,98.53,96.22,406.87,BATCH-0007624,W-0175,1.0
PRD-007625,2024-12-23,Night,Plant-A,LINE-1,MCH-037,PROD-015,1499,1668,87,41,28.38,84.45,89.36,88.44,95.21,439.21,BATCH-0007625,W-0126,9.1
PRD-007626,2024-01-25,Afternoon,Plant-A,LINE-1,MCH-043,PROD-013,1566,735,87,16,43.96,100.0,86.44,92.4,95.71,677.1,BATCH-0007626,W-0172,3.3
PRD-007627,2024-02-28,Morning,Plant-A,LINE-6,MCH-003,PROD-016,1073,725,69,14,34.59,72.01,98.2,87.39,99.32,723.23,BATCH-0007627,W-0025,24.6
PRD-007628,2024-04-16,Night,Plant-B,LINE-10,MCH-050,PROD-006,1667,1564,62,2,50.18,64.97,82.49,86.12,96.84,168.83,BATCH-0007628,W-0173,14.5
PRD-007629,2024-11-25,Morning,Plant-C,LINE-5,MCH-019,PROD-025,1022,1632,91,43,45.85,85.74,86.26,76.59,95.47,802.0,BATCH-0007629,W-0123,13.7
PRD-007630,2024-01-07,Night,Plant-A,LINE-5,MCH-033,PROD-003,514,1935,11,33,39.36,59.51,89.97,87.85,96.12,506.06,BATCH-0007630,W-0098,3.3
PRD-007631,2024-09-12,Night,Plant-B,LINE-6,MCH-013,PROD-005,505,1750,77,14,46.84,83.85,96.66,100.0,95.92,725.79,BATCH-0007631,W-0002,11.5
PRD-007632,2024-02-09,Night,Plant-B,LINE-8,MCH-038,PROD-016,1621,1754,67,13,38.65,72.47,87.77,87.24,98.89,470.21,BATCH-0007632,W-0010,6.4
PRD-007633,2024-08-06,Afternoon,Plant-C,LINE-1,MCH-018,PROD-012,1835,816,6,17,43.12,71.82,95.02,80.14,95.49,658.67,BATCH-0007633,W-0043,9.0
PRD-007634,2024-09-09,Night,Plant-C,LINE-3,MCH-028,PROD-004,863,482,1,11,51.91,65.33,91.23,93.28,98.47,374.94,BATCH-0007634,W-0065,14.3
PRD-007635,2024-06-27,Night,Plant-B,LINE-4,MCH-003,PROD-008,1326,513,69,47,41.41,77.06,90.94,97.08,96.78,603.63,BATCH-0007635,W-0117,1.5
PRD-007636,2024-04-06,Morning,Plant-C,LINE-6,MCH-040,PROD-001,751,536,40,7,24.94,79.53,88.29,91.41,95.08,527.51,BATCH-0007636,W-0156,27.0
PRD-007637,2024-12-15,Afternoon,Plant-B,LINE-4,MCH-002,PROD-023,998,1558,63,28,48.28,68.45,90.55,95.79,97.3,509.38,BATCH-0007637,W-0107,11.9
PRD-007638,2024-12-22,Afternoon,Plant-C,LINE-9,MCH-034,PROD-016,993,490,88,42,39.4,55.49,99.95,100.0,100.0,376.88,BATCH-0007638,W-0075,15.2
PRD-007639,2024-03-28,Afternoon,Plant-B,LINE-2,MCH-040,PROD-009,1522,1252,0,2,50.41,83.4,87.32,81.31,95.63,562.45,BATCH-0007639,W-0057,12.8
PRD-007640,2024-02-28,Morning,Plant-C,LINE-10,MCH-024,PROD-002,1576,822,55,14,30.77,83.9,81.89,85.8,96.31,528.4,BATCH-0007640,W-0145,7.5
PRD-007641,2024-07-18,Morning,Plant-B,LINE-7,MCH-014,PROD-009,545,935,94,0,51.74,72.06,88.76,90.61,92.16,502.96,BATCH-0007641,W-0188,4.3
PRD-007642,2024-04-23,Morning,Plant-C,LINE-8,MCH-027,PROD-025,732,900,28,11,41.44,80.28,91.02,82.15,99.3,535.42,BATCH-0007642,W-0172,0.9
PRD-007643,2024-12-19,Morning,Plant-B,LINE-6,MCH-022,PROD-021,1325,861,51,21,37.34,66.75,96.42,85.32,100.0,321.94,BATCH-0007643,W-0005,18.9
PRD-007644,2024-04-09,Morning,Plant-B,LINE-4,MCH-007,PROD-022,1288,835,17,3,45.55,92.59,92.13,85.79,98.41,556.03,BATCH-0007644,W-0171,7.5
PRD-007645,2024-08-03,Morning,Plant-A,LINE-6,MCH-031,PROD-016,1580,948,89,20,49.18,94.33,87.57,81.9,95.97,490.81,BATCH-0007645,W-0142,58.4
PRD-007646,2024-03-02,Afternoon,Plant-B,LINE-1,MCH-034,PROD-002,972,1115,92,8,49.41,89.52,87.17,97.51,97.7,396.74,BATCH-0007646,W-0148,3.7
PRD-007647,2024-05-03,Morning,Plant-B,LINE-1,MCH-019,PROD-015,1458,1871,35,19,37.17,70.44,89.23,80.8,100.0,479.33,BATCH-0007647,W-0058,2.4
PRD-007648,2024-02-09,Night,Plant-A,LINE-7,MCH-048,PROD-011,1206,602,53,20,51.05,79.34,93.32,88.52,98.82,359.97,BATCH-0007648,W-0027,1.0
PRD-007649,2024-08-28,Morning,Plant-C,LINE-8,MCH-022,PROD-024,805,1025,48,16,32.52,76.36,80.89,75.35,96.98,377.45,BATCH-0007649,W-0094,17.6
PRD-007650,2024-11-10,Morning,Plant-A,LINE-8,MCH-013,PROD-025,698,1574,34,41,41.64,58.6,92.53,84.41,99.65,588.15,BATCH-0007650,W-0040,1.0
PRD-007651,2024-09-26,Morning,Plant-B,LINE-9,MCH-004,PROD-022,1621,1470,59,16,36.48,79.31,94.21,76.7,96.44,559.4,BATCH-0007651,W-0139,1.9
PRD-007652,2024-06-17,Afternoon,Plant-A,LINE-5,MCH-045,PROD-008,765,1905,82,42,34.36,81.37,88.05,83.07,96.85,563.1,BATCH-0007652,W-0035,15.4
PRD-007653,2024-05-17,Morning,Plant-C,LINE-4,MCH-038,PROD-005,1316,1478,66,34,51.37,95.65,90.36,94.23,98.82,655.36,BATCH-0007653,W-0100,1.8
PRD-007654,2024-10-23,Morning,Plant-B,LINE-10,MCH-028,PROD-001,1729,1617,88,15,53.2,64.57,100.0,88.3,95.28,630.09,BATCH-0007654,W-0068,12.4
PRD-007655,2024-01-19,Afternoon,Plant-A,LINE-9,MCH-030,PROD-018,760,727,95,3,62.02,73.75,88.96,91.66,94.77,465.7,BATCH-0007655,W-0032,0.4
PRD-007656,2024-01-24,Night,Plant-C,LINE-6,MCH-007,PROD-006,1331,1181,43,36,69.47,82.96,90.37,80.04,97.1,310.18,BATCH-0007656,W-0118,11.5
PRD-007657,2024-06-07,Morning,Plant-C,LINE-9,MCH-025,PROD-010,1402,835,55,45,72.05,60.62,93.52,89.9,97.26,543.31,BATCH-0007657,W-0064,0.9
PRD-007658,2024-12-18,Night,Plant-C,LINE-8,MCH-043,PROD-001,1124,1819,11,8,47.81,88.92,83.84,80.96,96.69,423.55,BATCH-0007658,W-0117,12.0
PRD-007659,2024-11-04,Morning,Plant-A,LINE-6,MCH-007,PROD-010,1993,735,55,48,36.81,81.29,91.92,80.32,96.88,560.04,BATCH-0007659,W-0171,8.0
PRD-007660,2024-01-29,Morning,Plant-C,LINE-10,MCH-011,PROD-013,1478,1349,38,31,63.68,71.08,90.05,78.16,96.42,440.53,BATCH-0007660,W-0012,3.2
PRD-007661,2024-05-04,Afternoon,Plant-A,LINE-8,MCH-042,PROD-008,1075,2048,7,21,37.78,80.61,90.2,78.85,96.05,659.28,BATCH-0007661,W-0004,33.5
PRD-007662,2024-08-31,Afternoon,Plant-C,LINE-4,MCH-011,PROD-009,1971,407,22,1,45.08,67.29,92.9,95.12,95.56,259.77,BATCH-0007662,W-0064,5.2
PRD-007663,2024-12-10,Night,Plant-A,LINE-9,MCH-030,PROD-007,1859,486,87,4,37.24,65.92,93.89,97.27,97.35,427.35,BATCH-0007663,W-0123,18.7
PRD-007664,2024-03-24,Morning,Plant-B,LINE-8,MCH-031,PROD-006,1081,1863,20,42,39.01,74.45,85.64,77.54,98.33,631.11,BATCH-0007664,W-0086,1.5
PRD-007665,2024-11-03,Morning,Plant-A,LINE-4,MCH-017,PROD-010,832,1995,13,47,41.12,73.6,91.23,86.61,95.87,569.31,BATCH-0007665,W-0081,14.9
PRD-007666,2024-07-01,Night,Plant-B,LINE-7,MCH-035,PROD-004,1282,1041,83,32,60.58,91.04,94.93,94.25,97.59,537.39,BATCH-0007666,W-0159,3.9
PRD-007667,2024-05-31,Morning,Plant-C,LINE-7,MCH-045,PROD-007,1459,478,57,42,47.68,66.49,85.1,83.16,95.01,598.31,BATCH-0007667,W-0068,24.0
PRD-007668,2024-07-09,Afternoon,Plant-B,LINE-2,MCH-014,PROD-011,1262,591,56,25,46.73,62.37,96.04,81.58,97.27,522.57,BATCH-0007668,W-0002,15.9
PRD-007669,2024-09-21,Night,Plant-B,LINE-7,MCH-030,PROD-006,824,759,35,43,48.17,75.12,92.23,94.63,96.08,635.1,BATCH-0007669,W-0199,6.9
PRD-007670,2024-06-19,Morning,Plant-A,LINE-1,MCH-042,PROD-020,798,1946,41,25,39.72,67.86,90.54,89.76,98.07,593.76,BATCH-0007670,W-0187,5.1
PRD-007671,2024-09-14,Afternoon,Plant-B,LINE-9,MCH-035,PROD-022,923,1621,19,39,32.92,79.15,89.65,98.14,97.78,600.21,BATCH-0007671,W-0070,15.9
PRD-007672,2024-04-25,Morning,Plant-A,LINE-8,MCH-040,PROD-019,709,1744,90,27,41.79,81.98,86.89,83.13,94.92,690.52,BATCH-0007672,W-0079,4.4
PRD-007673,2024-06-23,Night,Plant-A,LINE-9,MCH-041,PROD-008,1551,1843,87,23,51.66,82.22,84.8,76.22,96.78,444.2,BATCH-0007673,W-0107,21.3
PRD-007674,2024-12-21,Night,Plant-B,LINE-5,MCH-041,PROD-001,1538,718,81,38,39.04,86.12,82.21,68.67,95.67,504.84,BATCH-0007674,W-0033,4.0
PRD-007675,2024-08-03,Afternoon,Plant-A,LINE-8,MCH-048,PROD-011,1123,1911,94,14,58.31,85.34,89.74,87.08,100.0,275.58,BATCH-0007675,W-0028,25.9
PRD-007676,2024-04-30,Night,Plant-C,LINE-3,MCH-021,PROD-009,975,1128,35,26,45.19,89.09,90.43,86.34,98.3,459.42,BATCH-0007676,W-0180,37.8
PRD-007677,2024-12-14,Morning,Plant-C,LINE-4,MCH-021,PROD-002,539,462,81,3,51.58,79.2,99.69,74.47,98.32,553.8,BATCH-0007677,W-0171,9.6
PRD-007678,2024-11-02,Night,Plant-C,LINE-3,MCH-035,PROD-012,1515,2078,16,47,46.95,76.43,83.21,84.98,94.64,503.56,BATCH-0007678,W-0105,4.2
PRD-007679,2024-10-27,Afternoon,Plant-B,LINE-6,MCH-016,PROD-012,944,1485,13,4,36.4,80.11,94.46,79.94,100.0,447.16,BATCH-0007679,W-0040,3.6
PRD-007680,2024-10-07,Afternoon,Plant-C,LINE-4,MCH-033,PROD-009,957,455,39,9,60.83,86.38,97.61,91.93,99.37,525.15,BATCH-0007680,W-0128,13.3
PRD-007681,2024-03-04,Afternoon,Plant-A,LINE-6,MCH-048,PROD-014,1427,1958,10,20,44.01,83.77,89.89,86.32,100.0,415.11,BATCH-0007681,W-0097,5.4
PRD-007682,2024-03-19,Night,Plant-C,LINE-3,MCH-040,PROD-019,1746,442,17,34,49.65,75.28,88.63,100.0,100.0,637.11,BATCH-0007682,W-0035,0.7
PRD-007683,2024-09-03,Morning,Plant-B,LINE-8,MCH-050,PROD-015,785,1966,31,42,52.68,71.58,84.09,95.48,94.04,390.33,BATCH-0007683,W-0155,1.2
PRD-007684,2024-05-22,Morning,Plant-A,LINE-7,MCH-026,PROD-016,1650,530,43,23,37.31,74.26,91.3,88.22,100.0,531.9,BATCH-0007684,W-0177,1.2
PRD-007685,2024-04-21,Morning,Plant-B,LINE-3,MCH-013,PROD-003,1787,2014,66,14,49.46,83.28,92.19,80.3,93.21,536.68,BATCH-0007685,W-0010,1.1
PRD-007686,2024-11-05,Afternoon,Plant-A,LINE-7,MCH-044,PROD-023,1144,1754,86,24,40.65,80.21,79.6,80.99,97.0,642.6,BATCH-0007686,W-0024,4.4
PRD-007687,2024-11-19,Afternoon,Plant-A,LINE-9,MCH-036,PROD-011,1912,1515,43,35,48.92,74.22,93.94,86.18,98.35,382.66,BATCH-0007687,W-0029,2.8
PRD-007688,2024-03-19,Afternoon,Plant-B,LINE-5,MCH-029,PROD-014,596,975,88,34,47.05,80.06,81.97,95.07,100.0,640.15,BATCH-0007688,W-0016,18.3
PRD-007689,2024-03-15,Morning,Plant-A,LINE-3,MCH-007,PROD-020,1218,1677,78,10,63.23,74.23,96.83,88.33,99.91,430.57,BATCH-0007689,W-0043,3.9
PRD-007690,2024-06-13,Night,Plant-B,LINE-10,MCH-031,PROD-007,1453,978,12,40,34.87,76.07,91.49,81.05,97.92,583.54,BATCH-0007690,W-0110,6.8
PRD-007691,2024-06-24,Morning,Plant-C,LINE-8,MCH-010,PROD-013,850,699,40,23,37.73,68.38,90.35,85.04,98.8,393.51,BATCH-0007691,W-0175,5.8
PRD-007692,2024-02-24,Afternoon,Plant-C,LINE-2,MCH-050,PROD-019,1289,975,36,23,31.81,62.27,87.99,90.82,96.66,524.48,BATCH-0007692,W-0068,8.7
PRD-007693,2024-08-12,Afternoon,Plant-A,LINE-6,MCH-012,PROD-019,1905,525,13,20,38.9,81.62,89.06,89.84,95.08,589.94,BATCH-0007693,W-0143,10.3
PRD-007694,2024-05-19,Morning,Plant-C,LINE-8,MCH-023,PROD-025,1108,483,60,42,56.21,81.81,88.14,75.71,94.8,465.01,BATCH-0007694,W-0199,14.2
PRD-007695,2024-02-05,Morning,Plant-A,LINE-2,MCH-007,PROD-010,1071,473,72,32,31.2,92.17,84.86,74.43,99.17,448.74,BATCH-0007695,W-0161,5.6
PRD-007696,2024-11-03,Night,Plant-C,LINE-7,MCH-030,PROD-017,1610,1916,70,37,43.2,76.26,88.06,94.47,93.19,509.97,BATCH-0007696,W-0195,12.3
PRD-007697,2024-12-24,Morning,Plant-C,LINE-2,MCH-036,PROD-014,769,447,55,14,38.1,95.48,95.03,97.73,99.27,561.79,BATCH-0007697,W-0081,9.0
PRD-007698,2024-04-04,Morning,Plant-B,LINE-8,MCH-013,PROD-011,1639,1650,63,22,50.68,84.24,92.86,97.35,96.07,597.44,BATCH-0007698,W-0071,4.2
PRD-007699,2024-06-14,Night,Plant-A,LINE-6,MCH-037,PROD-018,1581,1805,61,44,59.31,94.69,92.24,90.62,98.31,519.19,BATCH-0007699,W-0185,18.1
PRD-007700,2024-10-12,Morning,Plant-C,LINE-3,MCH-002,PROD-025,942,867,87,38,33.94,75.32,89.46,93.51,97.51,608.18,BATCH-0007700,W-0101,4.7
PRD-007701,2024-02-04,Afternoon,Plant-C,LINE-4,MCH-039,PROD-013,1481,866,58,42,37.85,78.13,94.29,96.54,97.93,655.12,BATCH-0007701,W-0181,0.5
PRD-007702,2024-11-18,Morning,Plant-C,LINE-8,MCH-012,PROD-008,1172,520,31,35,26.29,76.89,87.35,82.5,95.47,589.9,BATCH-0007702,W-0191,13.3
PRD-007703,2024-05-10,Night,Plant-C,LINE-6,MCH-026,PROD-020,1012,1717,81,44,44.18,67.04,90.81,74.88,94.05,418.2,BATCH-0007703,W-0116,10.9
PRD-007704,2024-09-09,Morning,Plant-A,LINE-4,MCH-006,PROD-001,1978,1722,75,39,44.68,66.87,97.43,93.86,93.45,344.8,BATCH-0007704,W-0038,1.2
PRD-007705,2024-08-03,Afternoon,Plant-C,LINE-5,MCH-037,PROD-022,643,1288,67,46,50.82,62.32,89.7,84.29,97.91,567.5,BATCH-0007705,W-0163,6.7
PRD-007706,2024-04-01,Night,Plant-A,LINE-6,MCH-043,PROD-019,832,449,30,17,41.4,79.37,82.62,89.83,98.07,436.23,BATCH-0007706,W-0131,7.7
